title,authors,year,source
"Correlation between sleep quality and frailty status among middle-aged and older taiwanese people: A community-based, cross-sectional study",Shih A.C.,2020,International Journal of Environmental Research and Public Health
Impact on health-related quality of life after different aerobic exercise programs in physically inactive adults with overweight/obesity and primary hypertension: Data from the exerdiet-hta study,Tous-Espelosín M.,2020,International Journal of Environmental Research and Public Health
Identification of EMT-Related Gene Signatures to Predict the Prognosis of Patients With Endometrial Cancer,Cai L.,2020,Frontiers in Genetics
Medical Image-Based Hemodynamic Analyses in a Study of the Pulmonary Artery in Children With Pulmonary Hypertension Related to Congenital Heart Disease,Wang L.,2020,Frontiers in Pediatrics
Risk factors for new-onset atrial fibrillation in patients with chronic obstructive pulmonary disease: A systematic review and meta-analysis,Huang Q.,2020,PeerJ
Sodium intake and heart failure,Patel Y.,2020,International Journal of Molecular Sciences
Lack of contribution of p66shc to pressure overload-induced right heart hypertrophy,Hirschhäuser C.,2020,International Journal of Molecular Sciences
Congestive hepatopathy,Fortea J.I.,2020,International Journal of Molecular Sciences
Home-based care for people with alzheimer’s disease and related dementias (Adrd) during covid-19 pandemic: From challenges to solutions,Sm-Rahman A.,2020,International Journal of Environmental Research and Public Health
The role of the adipokines in the most common gestational complications,Gutaj P.,2020,International Journal of Molecular Sciences
Regularity of clinical visits and medication adherence of patients with hypertension or diabetes in rural Yunnan Province of China,Gao Q.,2020,International Journal of Environmental Research and Public Health
Deleterious effects of hyperactivity of the renin-angiotensin system and hypertension on the course of chemotherapy-induced heart failure after doxorubicin administration: A study in ren-2 transgenic rat,Kala P.,2020,International Journal of Molecular Sciences
Association between quality of life and procedural outcome after catheter ablation for atrial fibrillation a secondary analysis of a randomized clinical trial,Terricabras M.,2020,JAMA Network Open
The effect of tiotropium/olodaterol versus fluticasone propionate/salmeterol on left ventricular filling and lung hyperinflation in patients with COPD,Herth F.,2020,BMJ Open Respiratory Research
The anti-hypertensive effect of time acupuncture on the patients with primary hypertension,WANG Y.j.,2020,World Journal of Acupuncture - Moxibustion
A sonographer's guide to the clinical utility of left ventricular speckle tracking strain,Jin Wang N.,2020,Sonography
ATS Core Curriculum 2020. Adult Pulmonary Medicine,Channick C.L.,2020,ATS Scholar
The effect of oral glucose tolerance testing on changes in arterial stiffness and blood pressure in elderly women with hypertension and relationships between the stage of diabetes and physical fitness levels,Lee J.,2020,Physical Activity and Nutrition
Depressive Symptoms and the Effectiveness of a Urate-Lowering Therapy in a Clinical Trial,Mrug S.,2020,ACR Open Rheumatology
Nitric oxide unravels the enigmatic function of the paranasal sinuses: a review of literature,Bazak R.,2020,Egyptian Journal of Otolaryngology
Prevalence and associated factors of hypokalemia in hypertension: the perspective in a low to middle-income setting,Barche B.,2020,Journal of Xiangya Medicine
Prospects of using resveratrol for cognitive impairment correction in patients with type II diabetes mellitus,Olshevskiy N.A.,2020,Russian Open Medical Journal
Digitalisation and the changing healthcare landscape,Söderlund L.Å.,2020,Pharma Times
Sensitivity and Specificity of Food Consumption Score in Predicting Hypertension among Lacto-vegetarian and Nonvegetarian Women in Bali,Astuti W.,2020,Malaysian Journal of Medicine and Health Sciences
Endovascular management of an unsual case of spontaneous Retroperitoneal Haemorrhage due to Fibromuscular Dysplasia,Molina-Nuevo J.D.,2020,CVIR Endovascular
Systemic Action of Inflammatory Mediators in Patients with Essential Hypertension and Diastolic Chronic Heart Failure: A Clinical Pathophysiological Study,Barsukov A.V.,2020,Pathophysiology
The Alcohol-Attributable Burden of Disease in Canada from 2000 to 2016,Franklin A.,2020,Canadian Journal of Addiction
Development trend and current situation of acupuncture-moxibustion indications,Liu W.h.,2020,World Journal of Acupuncture - Moxibustion
Safety and efficacy of intravenous thrombolysis in stroke patients on prior antiplatelet therapy in the WAKE-UP trial,Frey B.M.,2020,Neurological Research and Practice
Study in vitro and in silico on effectiveness noni fruit extract (Morinda Citrifolia) to reducing hypertension,Hijriansyah L.O.A.H.,2020,"Canrea Journal: Food Technology, Nutritions, and Culinary Journal"
NDSP 05: Prevalence and pattern of dyslipidemia in urban and rural areas of Pakistan; a sub analysis from second National Diabetes Survey of Pakistan (NDSP) 2016–2017,Basit A.,2020,Journal of Diabetes and Metabolic Disorders
Baseline characteristics and age-related macular degeneration in participants of the “ASPirin in Reducing Events in the Elderly” (ASPREE)-AMD trial,Robman L.D.,2020,Contemporary Clinical Trials Communications
Successful Treatment of Refractory Cancer Pain and Depression with Continuous Intrathecal Administration of Dexmedetomidine and Morphine: A Case Report,Huang G.,2020,Pain and Therapy
In-Hospital Outcomes of Patients With Pulmonary Hypertension and Cirrhosis: A 6-Year Population Cohort Study of Over One Million Patients,Khalid Y.,2020,Cardiology and Therapy
Clinical Characteristics and In-Hospital Mortality for COVID-19 Across The Globe,Goel S.,2020,Cardiology and Therapy
The TDR MOOC training in implementation research: evaluation of feasibility and lessons learned in Rwanda,Hooley C.,2020,Pilot and Feasibility Studies
Acute Migraine Prescription Patterns Vary by Baseline Cardiovascular Risk and Clinical Characteristics: A Real-World Evidence Study,Li H.,2020,Pain and Therapy
In-Hospital Outcomes of Patients with Acute Decompensated Heart Failure and Cirrhosis: An Analysis of the National Inpatient Sample,Khalid Y.S.,2020,Cardiology and Therapy
Solving an unusual case of acute kidney injury: Questions,Garg U.,2020,Pediatric Nephrology
Solving an unusual case of acute kidney injury: Answers,Garg U.,2020,Pediatric Nephrology
The association and mechanism between obstructive sleep apnea and systemic/pulmonary hypertension,Na J.O.,2020,Chronobiology in Medicine
The prevalence of iron deficiency and anemia and their impact on survival in patients at a cardio-oncology clinic,Čiburienė E.,2020,Cardio-Oncology
A case of irreversible bradycardia after rituximab therapy for diffuse large B-cell lymphoma,Ko Ko N.L.,2020,Cardio-Oncology
A rare complication after radiofrequency ablation in the treatment of colorectal liver metastasis: A case report,Ding R.,2020,Journal of Interventional Medicine
"Research progress in acute hypertensive renal injury by ""in vivo cryotechnique""",Sun D.,2020,Journal of Translational Internal Medicine
Unilateral motor weakness with kidney failure: Answers,Suzuki R.,2020,Pediatric Nephrology
Acute kidney injury in a patient with COVID-19: Questions,Tastemel Ozturk T.,2020,Pediatric Nephrology
A rare cause and a rare complication of hypertension in an adolescent: Questions,Leventoğlu E.,2020,Pediatric Nephrology
A rare cause and a rare complication of hypertension in an adolescent: Answers,Leventoğlu E.,2020,Pediatric Nephrology
Pain as the first manifestation of an acute ischemic parietal stroke: A case report,Saucedo M.A.,2020,Current Journal of Neurology
The performance of vascular age in the assessment of cardiovascular risk of patients with rheumatoid arthritis,Ferraz-Amaro I.,2020,Journal of Clinical Medicine
"Increased omega-3 fatty acid intake is inversely associated with sarcopenic obesity in women but not in men, based on the 2014–2018 korean national health and nutrition examination survey",Yang W.,2020,Journal of Clinical Medicine
Peptide YY (PYY) is associated with cardiovascular risk in patients with acute myocardial infarction,Haj-Yehia E.,2020,Journal of Clinical Medicine
Evaluation of systemic renin and angiotensin ii levels in normal tension glaucoma,Jeon S.J.,2020,Journal of Clinical Medicine
Left atrial appendage morphology and left atrial wall thickness are associated with cardio-embolic stroke,Adukauskaite A.,2020,Journal of Clinical Medicine
The influence of sex on clinical outcomes after surgical mitral valve replacement in Spain (2001–2015),Muñoz-Rivas N.,2020,Journal of Clinical Medicine
Perioperative myocardial infarction/myocardial injury is associated with high hospital mortality in elderly patients undergoing hip fracture surgery,Rostagno C.,2020,Journal of Clinical Medicine
Physical activity and mental health of patients with pulmonary hypertension during the COVID-19 pandemic,Dobler C.L.,2020,Journal of Clinical Medicine
Elevated procalcitonin as a risk factor for postoperative delirium in the elderly after cardiac surgery—a prospective observational study,Kupiec A.,2020,Journal of Clinical Medicine
NO synthesis markers are not significantly associated with blood pressure and endothelial dysfunction in patients with arterial hypertension: A cross-sectional study,Malle O.,2020,Journal of Clinical Medicine
Long-term morbidity and mortality after first and recurrent cardiovascular events in the artper cohort,Peris M.E.,2020,Journal of Clinical Medicine
Shear wave dispersion predicts liver fibrosis and adverse outcomes in patients with heart failure,Ohara H.,2020,Journal of Clinical Medicine
Relationship between N95 amplitude of pattern electroretinogram and optical coherence tomography angiography in open-angle glaucoma,Lee T.,2020,Journal of Clinical Medicine
Results of the “ger-e-tec” experiment involving the use of an automated platform to detect the exacerbation of geriatric syndromes,Zulfiqar A.A.,2020,Journal of Clinical Medicine
Revision surgery for postoperative spondylodiscitis at cage level after posterior instrumented fusion in the lumbar spine—anterior approach is not absolutely indicated,Liao J.C.,2020,Journal of Clinical Medicine
Treatment of visceral artery aneurysms and pseudoaneurysms with the use of cerebral flow diverting stents: initial experience,Rabuffi P.,2020,CVIR Endovascular
Factors associated with the prescribing of high-intensity statins,Chaure-Pardos A.,2020,Journal of Clinical Medicine
Antihypertensive treatment in kidney transplant recipients—a current single center experience,Jehn U.,2020,Journal of Clinical Medicine
High serum uric acid within the normal range is a useful predictor of hypertension among Japanese community-dwelling elderly women,Kawamoto R.,2020,Clinical Hypertension
Effect of home blood pressure monitoring for blood pressure control in hypertensive patients taking multiple antihypertensive medications including fimasartan (the FORTE study),Choi J.Y.,2020,Clinical Hypertension
Sacubitril/Valsartan Inhibits Cardiomyocyte Hypertrophy in Angiotensin II-Induced Hypertensive Mice Independent of a Blood Pressure-Lowering Effect,Tashiro K.,2020,Cardiology Research
Simultaneous estimation of gender male and atrial fibrillation as risk factors for adverse outcomes following transcatheter aortic valve implantation,Chikata Y.,2020,Journal of Clinical Medicine
Visual outcome after pars plana vitrectomy and phacofragmentation in patients of dropped nucleus,Mufti H.,2020,JK Practitioner
Hypertension and osteoporosis: Common pathophysiological mechanisms,Do Carmo L.,2020,Medicine in Novel Technology and Devices
"Mortality prediction of the cha<inf>2</inf> ds<inf>2</inf>-vasc score, the has-bled score, and their combination in anticoagulated patients with atrial fibrillation",Morrone D.,2020,Journal of Clinical Medicine
"An atlas of nail disorders, part 14",Leung A.K.C.,2020,Consultant
A 70-year-old man with a cardiac rhythm disturbance,No authors available,2020,Consultant
Nitrous oxide use–induced vitamin B12 deficiency with subacute combined degeneration of the spinal cord,Attri N.,2020,Consultant
Pulmonary arterial hypertension associated with congenital heart disease in adults over the age of 40 years,Maurer S.J.,2020,Journal of Clinical Medicine
Patients with single-ventricle physiology over the age of 40 years,Pujol C.,2020,Journal of Clinical Medicine
Rare neurological complication in an adolescent with kidney failure secondary to systemic lupus erythematosus: Answers,Casella S.W.,2020,Pediatric Nephrology
Does cannabis alleviate tinnitus? A review of the current literature,Narwani V.,2020,Laryngoscope Investigative Otolaryngology
Collateral damages in the SARS-CoV-2 pandemia– two cases,Urbanek C.,2020,Neurological Research and Practice
"A case of hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome with kidney failure and recurrent pancreatitis: Answers",Yoshino A.,2020,Pediatric Nephrology
Pars plana vitrectomy and the risk of ocular hypertension and glaucoma: Where are we?,Rossi T.,2020,Journal of Clinical Medicine
High Rate of Adherence to Urate-Lowering Treatment in Patients with Gout: Who’s to Blame?,Perez-Ruiz F.,2020,Rheumatology and Therapy
Multimorbidity and Fatigue in Rheumatoid Arthritis: A Cross-Sectional Study of a Population-Based Cohort,Davis J.M.,2020,Rheumatology and Therapy
Drug considerations for medication therapy in cirrhosis,Gentile J.A.,2020,U.S. Pharmacist
"A child with persistent low-grade fever, urinary frequency, and hypertension: Questions",Sarkar S.,2020,Pediatric Nephrology
Macroscopic hematuria in a child with portal hypertension: Questions,Leventoğlu E.,2020,Pediatric Nephrology
"A child with persistent low-grade fever, urinary frequency, and hypertension: Answers",Sarkar S.,2020,Pediatric Nephrology
Macroscopic hematuria in a child with portal hypertension: Answers,Leventoğlu E.,2020,Pediatric Nephrology
Carbon monoxide in intensive care medicine—time to start the therapeutic application?!,Goebel U.,2020,Intensive Care Medicine Experimental
Ischaemic stroke-induced distal organ damage: pathophysiology and new therapeutic strategies,Robba C.,2020,Intensive Care Medicine Experimental
Identification of a de novo xq26.2 microduplication encompassing firre gene in a child with intellectual disability,Miolo G.,2020,Diagnostics
From early morphometrics to machine learning—what future for cardiovascular imaging of the pulmonary circulation?,Gopalan D.,2020,Diagnostics
Right heart size and right ventricular reserve in pulmonary hypertension: Impact on management and prognosis,Grünig E.,2020,Diagnostics
Hiatus hernia resulting in interstitial lung fibrosis due to repeated gastro-oesophageal aspirations,Sharma S.,2020,Indian Journal of Medical Research
Gene expression of klotho &amp; antioxidative enzymes in peripheral blood mononuclear cells of essential hypertension patients in Indian population,Pathare G.,2020,Indian Journal of Medical Research
Complete remission of aggressive T-cell LGL leukemia with pentostatin therapy: First case report,Krackeler M.L.,2020,Stem Cell Investigation
Study on the expression of a disintegrin-like and metalloproteinase with thrombospondin type 1 motifs-4 and its relationship with carotid plaque vulnerability,Xianming D.,2020,Chinese Journal of Cerebrovascular Diseases
"Relationship between sleep disorder, executive dysfunction and apathy in patients with acute ischemic stroke",Zongqi L.,2020,Chinese Journal of Cerebrovascular Diseases
Influencing factors of acute kidney injury after thrombectomy in patients with acute anterior circulation ischemic stroke,Qingwen' Y.,2020,Chinese Journal of Cerebrovascular Diseases
Managing metabolic syndrome in patients with schizophrenia,Singh F.,2020,Current Psychiatry
The COPD patient who couldn't stop worrying,Martinez K.E.,2020,Current Psychiatry
Effects of losartan combined with spironolactone on basilar artery and cognitive functions of elderly spontaneously hypertensive rats,Li S.,2020,Academic Journal of Second Military Medical University
Psychological counselling interventions to improve perceived quality of life and counter anxiety and depression in pulmonary-arterial-hypertension patients: A clinical trial,Tarantino E.,2020,Journal of Health and Social Sciences
HHS report acknowledges pharmacy's role in advancing hypertension control,Hippensteele A.,2020,Pharmacy Times
"Pharmacist-led telemonitoring of patients with HBP reduces heart attack, stroke incidence",Antrim A.,2020,Pharmacy Times
Considerations in the treatment of Insomnia,No authors available,2020,Pharmacy Times
Closing the Door on 2020,Hennessy M.,2020,Pharmacy Times
Treatment of nonunions of the humeral shaft with nonvascularized fibular strut allograft: postoperative outcomes and review of a surgical technique,Fink Barnes L.A.,2020,JSES International
Cutting hypertension medication can prevent kidney injury in patients with COVID-19,Karlovitch S.,2020,Pharmacy Times
New possibilities: the LockDown device for distal clavicle fractures,Blaas L.S.,2020,JSES International
Help patients manage hypertension,Arakelians S.,2020,Pharmacy Times
Effect of Boswellia species on the metabolic syndrome: A review,Mahdian D.,2020,Iranian Journal of Medical Sciences
The Effect of Low-Dose Ticagrelor on Platelet Function Profiles in Patients With Stable Coronary Artery Disease in Trinidad: The TWIST Pilot Study,Seecheran N.,2020,Cardiology and Therapy
Is ovarian tissue transplantation safe in patients with central nervous system primitive neuroectodermal tumors?,Nguyen T.Y.T.,2020,Journal of Clinical Medicine
The association between drinking water salinity and hypertension in coastal Bangladesh,Khan J.R.,2020,Global Health Journal
Worsening anasarca on a child with severe steroid-dependent nephrotic syndrome without proteinuria: Questions,Tripathi N.,2020,Pediatric Nephrology
Suspected interaction of Ganoderma lucidum on warfarin therapy in hemodialysis patient,Manno M.L.,2020,Rivista Italiana della Medicina di Laboratorio
Relationship between soluble (Pro)renin receptor and renin activity in patients with severe heart failure,Ikeda Y.,2020,Journal of Clinical Medicine
Differential diagnosis of preeclampsia based on urine peptidome features revealed by high resolution mass spectrometry,Kononikhin A.S.,2020,Diagnostics
Progress in research on polyrimidine tract binding protein 1 gene and relevant diseases,Chen Y.C.,2020,Chinese Journal of Biologicals
Exploring the Connection Between Sleep and Cluster Headache: A Narrative Review,Pergolizzi J.V.,2020,Pain and Therapy
Early warning of heart disease and knowledge of ecg cardiac thrombosis in the presence of risk factors surrounding the patient,Kaderomran S.A.A.,2020,Systematic Reviews in Pharmacy
A Call for a New Paradigm for Diabetes Care in the Era of Sodium–Glucose Cotransporter 2 Inhibitors (SGLT2i),Kim S.H.,2020,Cardiology and Therapy
Research of Economic Burden Attributable to Hypertension for Chinese Elderlies based on Multivariate linear regression model,Zhang X.,2020,"Proceedings - 2020 16th Dahe Fortune China Forum and Chinese High-Educational Management Annual Academic Conference, DFHMC 2020"
Physical Functioning in Patients with Chronic Obstructive Pulmonary Disease Treated with Tiotropium/Olodaterol Respimat in Routine Clinical Practice in Italy,Carone M.,2020,Pulmonary Therapy
Predictors of mortality in patients with interstitial lung disease-associated pulmonary hypertension,Alhamad E.H.,2020,Journal of Clinical Medicine
Risk factors of COVID-19. Role of chronic respiratory diseases,Moreno B.R.,2020,Revista de Patologia Respiratoria
Inhibitory effect of yacon leaf extract on the metabolic syndrome induced by a high fructose diet in rats,Jang H.W.,2020,Journal of the Korean Society of Food Science and Nutrition
The pressure’s on: understanding neurocognitive and psychological associations with pediatric hypertension to inform comprehensive care,Dawson A.E.,2020,Pediatric Nephrology
Usefulness of excimer laser in acute coronary syndrome with left main coronary artery: A case series,Imaoka T.,2020,European Heart Journal - Case Reports
Left brachial artery: One more way to percutaneous insertion of IMPELLA 2.5L circulatory support for high-risk percutaneous coronary intervention - A case report,Sganzerla P.,2020,European Heart Journal - Case Reports
Delayed Valsalva obstruction after transcatheter self-expandable aortic valve implantation: A case report,Ohya M.,2020,European Heart Journal - Case Reports
Wide unroofed coronary sinus and cryptogenic stroke: A case report,Babapoor-Farrokhran S.,2020,European Heart Journal - Case Reports
Contemporary use of Selexipag in pulmonary arterial hypertension associated with congenital heart disease: A case series,Blissett S.,2020,European Heart Journal - Case Reports
An exceptionally giant left atrial myxoma: A case report and literature review,Al-Zamkan B.K.,2020,European Heart Journal - Case Reports
Two zebras and a cardiac arrest: A case report of concomitant Brugada syndrome and an anomalous coronary artery,Bates A.,2020,European Heart Journal - Case Reports
Catecholaminergic polymorphic ventricular tachycardia complicated by dilated cardiomyopathy: A case report,Christina G.,2020,European Heart Journal - Case Reports
Computed tomography Jellyfishography: A novel volume rendering technique in a case of Cor Triatriatum,Chuang P.H.,2020,European Heart Journal - Case Reports
A clinical and echocardiographic case report of carcinoid-related valvular heart disease,Ebrahimi A.J.,2020,European Heart Journal - Case Reports
Watch out for ST-elevation myocardial infarction: A case report of ST-elevation in single-lead electrocardiogram tracing of a smartwatch,Stark K.,2020,European Heart Journal - Case Reports
Multilayer bare stent technique in treating intact mycotic suprarenal aortic aneurysm: A case report,Song C.,2020,European Heart Journal - Case Reports
A case report of a transcarotid transcatheter aortic valve implantation with concomitant carotid endarterectomy,Sultan S.,2020,European Heart Journal - Case Reports
Open and closed valve commissural fusion after biventricular assist device implantation,Kamada K.,2020,European Heart Journal - Case Reports
Cardiac amyloidosis mimicking acute coronary syndrome: A case report and literature review,Nguyen H.T.,2020,European Heart Journal - Case Reports
Ratchet mechanism selectively causing idiopathic macrodislodgement of an active-fixation coronary sinus lead: A case report,Golzio P.G.,2020,European Heart Journal - Case Reports
"Wild-type transthyretin amyloid cardiomyopathy complicated by spinal canal stenosis, carpal tunnel syndrome, and rotator cuff tears: A case report",Takashio S.,2020,European Heart Journal - Case Reports
Corynebacterium jeikeium native valve infective endocarditis case report: A confirmed microbiological and pathological diagnosis from heart valvular tissue,Dowling W.B.,2020,European Heart Journal - Case Reports
"Management of acute myocardial infarction in a patient with idiopathic thrombocytopenic purpura, the value of optical coherence tomography: A case report",Al-Lawati K.,2020,European Heart Journal - Case Reports
Systemic thrombolysis and anticoagulation improved biomarker measurements in massive-like pulmonary embolism and severe COVID-19 pneumonia: A case report,Betancourt-Del Campo H.,2020,European Heart Journal - Case Reports
Primary cardiac sarcoma: A case report of a therapeutic challenge,Andrei V.,2020,European Heart Journal - Case Reports
Myopericarditis and myositis in a patient with COVID-19: A case report,Shabbir A.,2020,European Heart Journal - Case Reports
An unusual precipitant of acute heart failure - ANCA-associated vasculitis in a patient with ischaemic cardiomyopathy: A case report,Prasad K.,2020,European Heart Journal - Case Reports
Intraoperative embolism of a right atrial myxoma: A case report,Papadopoulos K.,2020,European Heart Journal - Case Reports
COVID-19 and ST elevations-keep an open mind: A case report,Kendall M.R.,2020,European Heart Journal - Case Reports
McConnell's sign in invasive small cell lung cancer,Antoine S.,2020,European Heart Journal - Case Reports
Left atrial appendage closure device implantation via transhepatic vascular access: A case report,Zare P.,2020,European Heart Journal - Case Reports
Countless uninvited guests in left atrium,Jang J.Y.,2020,European Heart Journal - Case Reports
Delayed pulmonary embolism after COVID-19 pneumonia: A case report,Kanso M.,2020,European Heart Journal - Case Reports
An unexpected cause of pulmonary hypertension,Cao Y.,2020,European Heart Journal - Case Reports
Pancytopenia caused by allopurinol and azathioprine interaction in a heart transplant patient: A case report,Feinman J.,2020,European Heart Journal - Case Reports
ECMELLA: Successful rescue cardiopulmonary support in post-coronary artery bypass graft cardiogenic shock with cardiac arrest - Case report,Nogueira Z.C.,2020,European Heart Journal - Case Reports
Conversion of <sup>99m</sup>technetium-pyrophosphate scintigraphy in a patient with hereditary ATTR amyloidosis: Importance of repeat scanning,Hussain M.,2020,European Heart Journal - Case Reports
Aortic dissection during transoesophageal echocardiography: A case report,Hoshina R.,2020,European Heart Journal - Case Reports
A case report on the successful interventional treatment of a rare cause of left heart failure in a 69-year-old woman,Podnar T.,2020,European Heart Journal - Case Reports
Case report: Buddy wire technique to facilitate atrial septal crossing during transcatheter transseptal mitral valve implantation,Mangla A.,2020,European Heart Journal - Case Reports
Effect of obstructive sleep apnea and CPAP treatment on cardiovascular outcomes in acute coronary syndrome in the RICCADSA trial,Peker Y.,2020,Journal of Clinical Medicine
A case report of an infiltrative cardiomyopathy in everyday practice: A specific cause that cannot be missed in the elderly,Chiou A.,2020,European Heart Journal - Case Reports
Valve-in-valve transcatheter aortic valve implantation with fracturing of a failed small surgical aortic bioprosthesis: A case report,Bunc M.,2020,European Heart Journal - Case Reports
A case series of three patients with unilateral disconnected pulmonary artery supplied by an ipsilateral patent ductus arteriosus: Neonatal ductal stenting as palliation to preserve pulmonary arterial patency,Ho A.B.,2020,European Heart Journal - Case Reports
