title,authors,year,source
Pharmaceutical treatment of osteoarthritis,Richard M.J.,2023,Osteoarthritis and Cartilage
Dilated hypertrophic phenotype of the carotid artery is associated with accelerated age-associated central arterial stiffening,AlGhatrif M.,2023,GeroScience
"Orthostatic intolerance after intravenous administration of morphine: incidence, haemodynamics and heart rate variability analysis",Hristovska A.M.,2023,Anaesthesia
Juxtaglomerular cell tumor with pulmonary metastases: A case report and review of the literature,Sakiyama H.,2023,Pediatric Blood and Cancer
The independent role of nasal obstruction in resistant hypertension for uncontrolled hypertensive patients with obstructive sleep apnea,Wu H.,2023,European Archives of Oto-Rhino-Laryngology
All about the Benjamins: Efficacy of a modified triage protocol for trauma activation in geriatric patients,Lee J.S.,2023,American Journal of Surgery
Assessment of fluid status in neonatal dialysis: the need for new tools,Nourbakhsh N.,2023,Pediatric Nephrology
Effect of a high-fat meal on the relative bioavailability of HMPL-689 in Chinese healthy volunteers,Cao W.,2023,Fundamental and Clinical Pharmacology
Empirically Derived Age-Based Vital Signs for Children in the Out-of-Hospital Setting,Ramgopal S.,2023,Annals of Emergency Medicine
Directional sensitivity of dynamic cerebral autoregulation during spontaneous fluctuations in arterial blood pressure at rest,Panerai R.B.,2023,Journal of Cerebral Blood Flow and Metabolism
Early predicting improvement of severe systolic heart failure by left atrial volume,Hsiao C.S.,2023,Heart and Vessels
Improvement of physical activity significantly reduced serum hepatocyte growth factor levels in a general population: 10 year prospective study,Sakaue A.,2023,Heart and Vessels
Design and Analysis of Multiple Inlet–Multiple Outlet Piezoelectric Actuated Valveless Micropump for Micro Drug Delivery Application,Gayatri M.,2023,"Journal of Control, Automation and Electrical Systems"
Rare mechanism of pulsus Bisferiens encountered during pacemaker placement,Huffman J.C.,2023,Paediatric Anaesthesia
Influence of positive end-expiratory pressure on arterial blood pressure in mechanically ventilated trauma patients in the field: a retrospective cohort study,Herff H.,2023,Medical Gas Research
The importance of ambulatory blood pressure monitoring for diagnosing masked hypertension in patients with renal parenchymal scarring,Karakaya D.,2023,Pediatric Nephrology
Diurnal changes in blood pressure and heart rate in children with narcolepsy with cataplexy,Wang J.,2023,Journal of Sleep Research
Arterial stiffness and blood pressure increase in pediatric kidney transplant recipients,Sugianto R.I.,2023,Pediatric Nephrology
Blood pressure and kidney function in neonates and young infants with intrauterine growth restriction,Heuchel K.M.,2023,Pediatric Nephrology
Kidney outcomes in early adolescence following perinatal asphyxia and hypothermia-treated hypoxic-ischaemic encephalopathy,Robertsson Grossmann K.,2023,Pediatric Nephrology
HUS with mutations in CFH and STEC infection treated with eculizumab in a 4-year-old girl,Galvez C.,2023,Pediatric Nephrology
"A novel low-density lipoprotein/fibrinogen apheresis method for chronic limb-threatening ischemia in patients with poor options for revascularization: A multicenter, single-arm clinical trial",Kobayashi S.,2023,Therapeutic Apheresis and Dialysis
Blood pressure monitoring following kidney transplantation in children: a comparison of invasive and noninvasive measurements using Doppler as a benchmark technique,Kaplan E.,2023,Pediatric Nephrology
Goal Setting and Health-Related Outcomes in Chronic Diseases: A Systematic Review and Meta-Analysis of the Literature From 2000 to 2020,Tabaei-Aghdaei Z.,2023,Medical Care Research and Review
Post-anaesthetic spinal cord myelomalacia in horses: A review and a presumptive clinical case presentation,Viilmann I.,2023,Equine Veterinary Education
Cessation Restores Blood Pressure Levels and Endothelial Function Affected by Cadmium Exposure on Rats,Almenara C.C.P.,2023,Biological Trace Element Research
Establishment of a simplified score for predicting risk during intrahospital transport of critical patients: A prospective cohort study,An Y.,2023,Journal of Clinical Nursing
Correlates of Hypertensive-Level BP in African American Adolescents,Rao G.,2023,Journal of Racial and Ethnic Health Disparities
Hemodynamic impairment induced by Crotoxin using in vivo and ex vivo approach in a rat model,Sartim M.A.,2023,International Journal of Biological Macromolecules
Bioactive properties and organosulfur compounds profiling of newly developed garlic varieties of Bangladesh,Hossain M.S.,2023,Food Chemistry: X
Optimal Prevention of Cardiovascular Diseases: The Earlier the Better,Ventura H.O.,2023,Journal of the American College of Cardiology
Mechanical Thrombectomy in Takayasu Arteritis by Direct Carotid Puncture,Padhi R.,2023,Canadian Journal of Neurological Sciences
"Lipidomic, metabolomic, and behavior responses of zebrafish (Danio rerio) exposed to environmental levels of the beta blocker atenolol",Ivantsova E.,2023,Science of the Total Environment
Efficacy and safety of add-on Viola odorata L. in the treatment of COVID-19: A randomized double-blind controlled trial,Adel Mehraban M.S.,2023,Journal of Ethnopharmacology
"The differential placental expression of ERp44 and pre-eclampsia; association with placental zinc, the ERAP1 and the renin-angiotensin-system",Raghu R.,2023,Placenta
Effects of aerobic exercises with different load volumes on inflammatory response and insulin signaling pathway of skeletal muscle in obese rats,Zhang Y.,2023,Chinese Journal of Tissue Engineering Research
Smooth Muscle Mineralocorticoid Receptor Promotes Hypertension after Preeclampsia,Biwer L.A.,2023,Circulation Research
Implementation and use of technology-enabled blood pressure monitoring and teleconsultation in Singapore's primary care: a qualitative evaluation using the socio-technical systems approach,Teo S.H.,2023,BMC primary care
Positive association of triglyceride-glucose index with new-onset hypertension among adults: a national cohort study in China,Gao Q.,2023,Cardiovascular diabetology
"Technical Dissonance in Home Blood Pressure Monitoring After Stroke: Having the Machine, but Not Using Correctly",Forman R.,2023,American journal of hypertension
Alterations in Vessel Hemodynamics Across Uncomplicated Pregnancy,Kuate Defo A.,2023,American journal of hypertension
"Adverse Childhood Experiences, Depression, Patient Activation, and Medication Adherence Among Patients With Uncontrolled Hypertension",Alvarez C.,2023,American journal of hypertension
