title,authors,year,source
Persistent disseminated intravascular coagulation despite correction of endoleaks after thoracoabdominal endovascular aneurysm repair,Kim A.H.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
Multimorbidity is associated with fragility fractures in women 50 years and older: A nationwide cross-sectional study,Barcelos A.,2021,Bone Reports
"Healthcare professionals' knowledge of modifiable stroke risk factors: A cross-sectional questionnaire survey in greater Gaborone, Botswana",Ookeditse O.,2021,eNeurologicalSci
Double-barrel stenting for endovascular repair of a superior mesenteric artery dissecting aneurysm,Ilonzo N.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
Predictive Factors in Selecting Patients with Knee Osteoarthritis for Knee Replacement: A Single Center Experience,Al-Otaibi M.L.,2021,Bahrain Medical Bulletin
Pregnancy outcomes after kidney transplantation,Gökce S.,2021,Transplantation Reports
COVID-19 Related Stroke in Patients on Anticoagulants,Salih H.S.,2021,Bahrain Medical Bulletin
"Renal allograft torsion, is sirolimus a culprit– Case series and review of literature",Sivan S.,2021,Transplantation Reports
Unique collateral providing flow for an occluded iliac artery,Feghali A.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
Investigation of Possible Correlation Between Retinal Neurovascular Biomarkers and Early Cognitive Impairment in Patients With Chronic Kidney Disease,Peng S.Y.,2021,Translational Vision Science and Technology
The risk of stroke after acute myocardial infarction in patients with and without atrial fibrillation: A nationwide cohort study,Chiang C.H.,2021,Journal of the Chinese Medical Association
Green Toenail Discoloration,Quattlebaum T.,2021,American Family Physician
Microbiota transplants from feces or gut content attenuated portal hypertension and portosystemic collaterals in cirrhotic rats,Huang H.C.,2021,Clinical Science
Compensatory Hypertrophy in Paediatric Patients with a Unilateral Ureteropelvic Junction Obstruction,Groen in 't Woud S.,2021,European Urology Open Science
Insertion of a Clinical Pathway Pop-Up Window into a Computer-Based Prescription System: A Method to Promote Antibiotic Stewardship in Upper Respiratory Tract Infection,Sribenjalux W.,2021,Antibiotics
Newborns with Bloody Stools—At the Crossroad between Efficient Management of Necrotizing Enterocolitis and Antibiotic Stewardship,Heyne-Pietschmann M.,2021,Antibiotics
"“Hard to Say, Hard to Understand, Hard to Live”: Possible Associations between Neurologic Language Impairments and Suicide Risk",Costanza A.,2021,Brain Sciences
Polymicrobial Clostridioides difficile lung empyema,Parmar P.,2021,JAMMI
Advanced Parkinson’s Disease Treatment Simplification and Long-Term Outcomes with Levodopa Carbidopa Intestinal Gel: COSMOS Romanian Subanalysis,Simu M.A.,2021,Brain Sciences
Change in Physical Activity and Function in Patients with Baseline Advanced Nondialysis CKD,Rampersad C.,2021,Clinical Journal of the American Society of Nephrology
Serum miR-181b-5p predicts ascites onset in patients with compensated cirrhosis,Garcia Garcia de Paredes A.,2021,JHEP Reports
"Intraoperative Rupture of an Intracranial, Extradural Hydatid Cyst: Case Report and Treatment Options",Cindea C.N.,2021,Brain Sciences
Prediction of unfavorable outcome in ischemic stroke patients with chronic kidney disease,Antonenko A.,2021,Ukrainian Journal of Nephrology and Dialysis
Synergistic therapeutic effect of low-dose bevacizumab with cisplatin-based chemotherapy for advanced or recurrent cervical cancer,Liu C.H.,2021,Journal of the Chinese Medical Association
Effects of dipeptidyl peptidase-4 inhibition on portal hypertensive and cirrhotic rats,Huang H.C.,2021,Journal of the Chinese Medical Association
Identifying risk patterns in older adults with atrial fibrillation by hierarchical cluster analysis: A retrospective approach based on the risk probability for clinical events,Suzuki S.,2021,IJC Heart and Vasculature
Cardiovascular Epidemiological Research in China: A Wake-up Call No One Can Afford to Ignore,Wei X.,2021,The Lancet Regional Health - Western Pacific
Acquired tracheomalacia due to aortic aneurysm managed with venopulmonary extracorporeal membrane oxygenation for perioperative support,Carlson S.F.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
Notching of the Neck After Acetabular Constraint Necessitating Femoral Component Revision,Bonano J.C.,2021,Arthroplasty Today
Intracortical focal non-convulsive status epilepticus causing cerebral hypoxia and intracranial hypertension,Fernández-Torre J.L.,2021,Epileptic Disorders
Re-appropriation of a right anterior thoracotomy approach to portal-systemic bypass for liver transplantation in a patient with complete superior vena cava occlusion,Steggerda J.A.,2021,Transplantation Reports
Critical Question in Cardiovascular Risk: Can we use clinical trials to improve the outcomes of patients with hypertension?,Kostis J.B.,2021,International Journal of Cardiology: Cardiovascular Risk and Prevention
Efficacy and safety of mirabegron in pediatric population: A systematic review,Nasution R.,2021,International Journal of Surgery Open
Association of Serum Glucocorticoids with Various Blood Pressure Indices in Patients with Dysglycemia and Hypertension: the Henan Rural Cohort Study,XUE Y.,2021,Biomedical and Environmental Sciences
Alcohol septal ablation markedly reduces energy loss in hypertrophic cardiomyopathy with left ventricular outflow tract obstruction: A four-dimensional flow cardiac magnetic resonance study,Dai Z.,2021,IJC Heart and Vasculature
HISTOLOGICAL STUDY OF PULMONARY ARTERY DENERVATION,Trofimov N.A.,2021,Opera Medica et Physiologica
Idiopathic intracranial hypertension in a pediatric transgender patient,Nayman T.,2021,American Journal of Ophthalmology Case Reports
Pulmonary AVM: Thromboembolic stroke of the cerebellum from a R to L pulmonary shunt,Mazo J.,2021,Radiology Case Reports
Cardiovascular disease prevention: Risk factor modification at the heart of the matter,Fawzy A.M.,2021,The Lancet Regional Health - Western Pacific
"Attitudes of patients with spondylarthritis or rheumatoid arthritis regarding biological treatment during COVID-19 pandemic: A multi-center, phone-based, cross-sectional study",Zateri C.,2021,Archives of Rheumatology
Mechanical thrombectomy of symptomatic carotid stenosis with free-floating thrombus in a patient with COVID-19 using transcarotid artery revascularization,Ali A.B.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
Two stage treatment of a proximal humeral fracture-dislocation with vascular injury: Case report of a multidisciplinary approach,Di Giacomo L.M.,2021,Trauma Case Reports
Natural history of silent lacunar infarction: 10-year follow-up of a community-based prospective study of 0.5 million Chinese adults,Hao Z.,2021,The Lancet Regional Health - Western Pacific
Clinical phenotypes of patients with non-valvular atrial fibrillation as defined by a cluster analysis: A report from the J-RHYTHM registry,Watanabe E.,2021,IJC Heart and Vasculature
Distributions and burden of coronary calcium in asymptomatic Saudi patients referred to computed tomography,Al Helali S.,2021,IJC Heart and Vasculature
Pathophysiological differences between atrial fibrillation subgoups: Is there a fibrillatory-induced atherosclerotic disease progression?,Goette A.,2021,IJC Heart and Vasculature
Congenital extrahepatic portosystemic shunt type II occluded with cardiac closure device,Andrade G.,2021,Radiology Case Reports
Surgical treatment of symptomatic popliteal vein aneurysm with autologous saphenous vein panel graft,Ito Y.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
MiR-181c level predicts response to exercise training in patients with heart failure and preserved ejection fraction: An analysis of the OptimEx-Clin trial,Gevaert A.B.,2021,European Journal of Preventive Cardiology
Acute esophageal necrosis after endovascular abdominal aneurysm repair,Sato T.,2021,"Journal of Vascular Surgery Cases, Innovations and Techniques"
A case of subdural hemorrhage due to ruptured cerebral aneurysm presenting with atypical imaging features,Tsukagoshi E.,2021,Radiology Case Reports
Incidence and Survival of Aortic Dissection in Urban China: Results from the National Insurance Claims for Epidemiological Research (NICER) Study,Tang X.,2021,The Lancet Regional Health - Western Pacific
Prognostic significance of temporal changes of lipid profile in COVID-19 patients,Barman H.A.,2021,Obesity Medicine
"Mexican immigrant health advantage in metabolic syndrome? Examining the contributions of demographic, socioeconomic, and health behavior characteristics",Carabello M.,2021,SSM - Population Health
Positive Associations between Bilateral High-Frequency Hearing Loss and Hypertension Risk in Short-Term Occupational Noise Exposure,JIN N.,2021,Biomedical and Environmental Sciences
Left ventricular vortex analysis by high-frame rate blood speckle tracking echocardiography in healthy children and in congenital heart disease,Marchese P.,2021,IJC Heart and Vasculature
Gender differences in acculturation and cardiovascular disease risk-factor changes among Chinese immigrants in Italy: Evidence from a large population-based cohort,Modesti P.A.,2021,International Journal of Cardiology: Cardiovascular Risk and Prevention
Intraoral alveolar submucosal injections of Incobotulinumtoxin A: Relief of therapy-refractory trigeminal neuropathy after tooth extraction,Wojtecki L.,2021,eNeurologicalSci
"Hypertension Prevalence, Awareness, Treatment, and Control and Their Associated Socioeconomic Factors in China: A Spatial Analysis of A National Representative Survey",WANG W.,2021,Biomedical and Environmental Sciences
A Comparison of Accuracy between Dynamic Infrared Thermography (DIRT) and Handheld Doppler Ultrasonography in Free Flap Reconstruction Perforator Mapping: A Prospective Study,Sitpahul N.,2021,Journal of the Medical Association of Thailand
Healthcare Resource Utilization and Healthcare Costs of COVID-19 Patients in A Tertiary Care Public Hospital: A Retrospective Cohort Study in Thailand,Leeyaphan J.,2021,Journal of the Medical Association of Thailand
Optic nerve sheath diameter with intracranial pressure monitoring: A non-invasive method to follow children with craniosynostosis,Besir A.,2021,Cirugia y Cirujanos (English Edition)
Comparative Early and Long Term Results of Mitral Valve Surgery between Right Mini Thoracotomy and Full Sternotomy Approach,Chaiyaroj S.,2021,Journal of the Medical Association of Thailand
ABO blood group system and occurrence of ischemic stroke,Lotz R.C.,2021,Arquivos de Neuro-Psiquiatria
Indication of cesarean section on pregnant women classified as Robson 1,de Melo J.P.,2021,Scientia Medica
The Potential Role of the Glymphatic System in Headache Disorders,Toriello M.,2021,Pain Medicine (United States)
Same-Day and Next-Day Pain and Nausea Parameters after Intrathecal Morphine for Abdominal Panniculectomy and Mastectomy Post-Bariatric Surgery,Williams B.A.,2021,Pain Medicine (United States)
Non-convulsive status epilepticus in the immediate postoperative period following spine surgery-a case report-,Kim K.O.,2021,Korean Journal of Anesthesiology
Reduced Vitamin K Status as a Potentially Modifiable Risk Factor of Severe Coronavirus Disease 2019,Dofferhoff A.S.M.,2021,Clinical Infectious Diseases
Reversible basal ganglia lesions in a patient with systemic lupus erythematosus,Arinuma Y.,2021,Rheumatology (United Kingdom)
Diagnosis of vascular catastrophe using optical coherence tomography,Ahmed M.A.,2021,European Heart Journal
Gout presenting as a chronic inflammatory arthritis from immune checkpoint inhibitors: Case series,Lee K.,2021,Rheumatology (United Kingdom)
Impact of Sex and Metabolic Comorbidities on Coronavirus Disease 2019 (COVID-19) Mortality Risk Across Age Groups: 66 646 Inpatients Across 613 U.S. Hospitals,Goodman K.E.,2021,Clinical Infectious Diseases
Multisystem Inflammatory Syndrome in Children Presenting with Pseudotumor Cerebri and a Review of the Literature,Bilen N.M.,2021,Pediatric Infectious Disease Journal
Effects of Copaiba Oil in Peripheral Markers of Oxidative Stress in a Model of Cor Pulmonale in Rats,Campos C.,2021,Arquivos brasileiros de cardiologia
"Association between Male Sex and Outcomes of Coronavirus Disease 2019 (COVID-19)-A Danish Nationwide, Register-based Study",Kragholm K.,2021,Clinical Infectious Diseases
International multicentre propensity score-matched analysis comparing robotic versus laparoscopic right posterior sectionectomy,Chiow A.K.H.,2021,British Journal of Surgery
Raw and processed electroencephalography in modern anesthesia practice: a brief primer on select clinical applications,Lee K.H.,2021,Korean Journal of Anesthesiology
Ticagrelor monotherapy in CKD: better safety at what price?,Parker W.A.E.,2021,European Heart Journal
Clinical Epidemiology of Hospitalized Patients with Coronavirus Disease 2019 (COVID-19) in Japan: Report of the COVID-19 Registry Japan,Matsunaga N.,2021,Clinical Infectious Diseases
Compassionate Use of Remdesivir in Pregnant Women With Severe Coronavirus Disease 2019,Burwick R.M.,2021,Clinical Infectious Diseases
How Do Presenting Symptoms and Outcomes Differ by Race/Ethnicity among Hospitalized Patients with Coronavirus Disease 2019 Infection? Experience in Massachusetts,McCarty T.R.,2021,Clinical Infectious Diseases
Clinical Characteristics and Predictors of Outcomes of Hospitalized Patients With Coronavirus Disease 2019 in a Multiethnic London National Health Service Trust: A Retrospective Cohort Study,Perez-Guzman P.N.,2021,Clinical Infectious Diseases
Medicines optimization for patients with chronic kidney disease in the outpatient setting: The role of the clinical pharmacist,Schütze A.,2021,International Journal of Pharmacy Practice
Kyushu and Okinawa Population Study (KOPS): A large prospective cohort study in Japan,Ikezaki H.,2021,BMJ Open
Patient-specific factors associated with use of diabetes self-management education and support programs in Louisiana,Yoshida Y.,2021,BMJ Open Diabetes Research and Care
"Evaluation of the prevalence of non-diabetic eye disease detected at first screen from a single region diabetic retinopathy screening program: A cross-sectional cohort study in Auckland, New Zealand",Ramachandran N.,2021,BMJ Open
Dabigatran for stroke prevention in real life in a sample of population from Turkey: D-SPIRIT registry,Altın C.,2021,Turk Kardiyoloji Dernegi arsivi : Turk Kardiyoloji Derneginin yayin organidir
Antiphospholipid syndrome presenting as chronic venous insufficiency in a young male,Khan M.M.,2021,Archives of Rheumatology
Efficacy and safety of low-dose versus high-dose hydrocortisone to treat hypotension in neonates: A protocol for a systematic review and meta-analysis,Sushko K.,2021,BMJ Paediatrics Open
"Evaluation of the quality of contracted family doctor services based on patient perceptions and expectations: A follow-up analysis from the elderly with chronic diseases in rural Jiangsu, China",Jin S.,2021,BMJ Open
A preliminary study of possible fibrotic role of meprin metalloproteases in scleroderma patients,Koçak A.,2021,Archives of Rheumatology
The impact of marginal lung function on outcomes in the era of minimally invasive thoracic surgery,Nakahama H.,2021,Journal of Thoracic Disease
Comparison of outcomes in DeBakey type I versus DeBakey type II aortic dissection: a 17-year single center experience,Ravesh M.S.,2021,Journal of Thoracic Disease
Impaired right ventricular function in long-term survivors of allogeneic haematopoietic stem-cell transplantation,Massey R.J.,2021,Open Heart
"Effect of computerised, knowledge-based, clinical decision support systems on patient-reported and clinical outcomes of patients with chronic disease managed in primary care settings: A systematic review",El Asmar M.L.,2021,BMJ Open
Maternal Cardiovascular and Cerebrovascular Health After Placental Abruption: A Systematic Review and Meta-Analysis (CHAP-SR),Ananth C.V.,2021,American Journal of Epidemiology
Sleep duration as an independent factor associated with vitamin D levels in the EPISONO cohort,de Oliveira D.L.,2021,Journal of Clinical Sleep Medicine
Acute Blood Pressure Effects in Older Adults with Hypertension After Different Modalities of Exercise: An Experimental Study,Cunha R.M.,2021,Journal of Aging and Physical Activity
Prognostic value of interleukin-6 in atrial fibrillation: A cohort study and meta-analysis,Jia X.,2021,Anatolian Journal of Cardiology
What Is Your Diagnosis?,Choe O.,2021,Journal of the American Veterinary Medical Association
A Multidimensional Cross-Sectional Analysis of Coronavirus Disease 2019 Seroprevalence among a Police Officer Cohort: The PoliCOV-19 Study,Sendi P.,2021,Open Forum Infectious Diseases
Multicenter randomized phase II trial of atezolizumab with or without cobimetinib in biliary tract cancers,Yarchoan M.,2021,Journal of Clinical Investigation
"Prevalence, incidence and predictors of renal impairment in persons with HIV receiving protease-inhibitors in rural Tanzania",Mapesi H.,2021,PLoS ONE
Role of global longitudinal strain in discriminating variant forms of left ventricular hypertrophy and predicting mortality,Özer P.K.,2021,Anatolian Journal of Cardiology
Long-term results of long segment coronary artery lesions overlapped with novolimus-eluting DESolve scaffold: Disappointment or futuristic?,İbişoğlu E.,2021,Anatolian Journal of Cardiology
Sex Differences in Non-AIDS Comorbidities among People with Human Immunodeficiency Virus,Pond R.A.,2021,Open Forum Infectious Diseases
Standard therapy-resistant small cell lung cancer showing dynamic transition of neuroendocrine fate during the cancer trajectory: A case report,Ito F.,2021,Molecular and Clinical Oncology
Countering the classical renin–angiotensin system,Noto N.M.,2021,Clinical Science
Contribution of Global and Regional Longitudinal Strain for Clinical Assessment of HFpEF in Coronary and Hypertensive Patients,Stoichescu-Hogea G.,2021,Medicina (Lithuania)
Assessment of Obesity and Cardiometabolic Status by Integrase Inhibitor Use in REPRIEVE: A Propensity-Weighted Analysis of a Multinational Primary Cardiovascular Prevention Cohort of People with Human Immunodeficiency Virus,Kileel E.M.,2021,Open Forum Infectious Diseases
RNO3 QTL regulates vascular structure and arterial stiffness in the spontaneously hypertensive rat,Morgan E.E.,2021,Physiological Genomics
Atypical Presentation of Acute Myocardial Infarction,Shanchay M.S.S.,2021,Journal of Medicine (Bangladesh)
Distinguishing causation from genetic correlation in a Mendelian randomisation framework,Gill D.,2021,European Respiratory Journal
Predictive Value of an Age-Based Modification of the National Early Warning System in Hospitalized Patients with COVID-19,Maves R.C.,2021,Open Forum Infectious Diseases
Trends in maternal body mass index in Northern Ireland: A cross-sectional and longitudinal study,Kent L.,2021,Family Medicine and Community Health
Lung transplantation in connective tissue disease associated interstitial lung disease,Rajagopala S.,2021,Indian Journal of Rheumatology
Effects of exercise on blood lipid for patients with hypertension: A network meta-analysis,Fei X.,2021,Chinese Journal of Evidence-Based Medicine
Invited Perspective: Diabetes and Road Traffic Noise at the Most and Least Exposed Façade,Klompmaker J.O.,2021,Environmental Health Perspectives
One-Anastomosis Gastric Bypass as A Primary Bariatric Surgery: Initial Experience and Short-Term Outcomes,Elabd R.,2021,Bariatric Surgical Practice and Patient Care
Analysis of Microvasculature in Nonhuman Primate Macula with Acute Elevated Intraocular Pressure Using Optical Coherence Tomography Angiography,Choi M.,2021,Investigative Ophthalmology and Visual Science
Very severe aortic stenosis masquerading as acute coronary syndrome,Ghosh S.,2021,BMJ Case Reports
"HIV, Placental Pathology, and Birth Outcomes - A Brief Overview",Bruce-Brand C.,2021,Journal of Infectious Diseases
Antibiotic Use and Misuse in Dentistry in India— A Systematic Review,Bhuvaraghan A.,2021,Antibiotics
The STEP study: at what levels to reduce blood pressure in hypertensive patients?,Verdecchia P.,2021,Giornale Italiano di Cardiologia
Connective tissue disease-associated interstitial lung disease-A multicenter observational study from India,Santhanam S.,2021,Indian Journal of Rheumatology
Identifying patients with atrial fibrillation recurrences after two pulmonary vein isolation procedures,Mulder B.A.,2021,Open Heart
Carbon Monoxide as a Therapeutic for Airway Diseases: Contrast and Comparison of Various CO Delivery Modalities,Tripathi R.,2021,Current Topics in Medicinal Chemistry
Prodrug Strategies for Critical Drug Developability Issues: Part II,Ji X.,2021,Current Topics in Medicinal Chemistry
Hypertension management in chronic kidney disease,Mallamaci F.,2021,Nephrology Dialysis Transplantation
Therapeutic Plasma Exchange in Children — Experience From a Tertiary Care Center,Mazahir R.,2021,Indian Pediatrics
"Exonic WT1 pathogenic variants in 46,XY DSD associated with gonadoblastoma",Arya S.,2021,Endocrine Connections
"Serum ferritin as a risk factor for type 2 diabetes mellitus, regulated by liver transferrin receptor 2",Zhang R.,2021,Endocrine Connections
Effect of adrenalectomy on remission of subclinical left ventricular dysfunction in patients with pheochromocytoma: a speckle-tracking echocardiography study,Kvasnička J.,2021,Endocrine Connections
"Volume overload in hemodialysis: Diagnosis, cardiovascular consequences, and management",Loutradis C.,2021,Nephrology Dialysis Transplantation
Effect of leisure-time physical activity in controlling hypertension: A systematic review and meta-analysis protocol,Shariful Islam M.,2021,BMJ Open
Multicomponent intervention to improve blood pressure management in chronic kidney disease: A protocol for a pragmatic clinical trial,Kilgallon J.L.,2021,BMJ Open
Soluble ST2 concentrations associate with in-hospital mortality and need for mechanical ventilation in unselected patients with COVID-19,Omland T.,2021,Open Heart
Temporal Trends and Prognosis of Physical Examination Findings in Patients with Acute Decompensated Heart Failure: The ARIC Study Community Surveillance,Kolupoti A.,2021,Circulation: Heart Failure
Prevalence of adrenal insufficiency among patients with euvolemic hyponatremia,Kumar A.,2021,Endocrine Connections
Impact of age on the outcomes of extracorporeal cardiopulmonary resuscitation: Analysis using inverse probability of treatment weighting,Kim Y.S.,2021,European Journal of Cardio-thoracic Surgery
Post-Transplant Cardiovascular Disease,Birdwell K.A.,2021,Clinical Journal of the American Society of Nephrology
Palivizumab immunoprophylaxis for infants with BPD has medium-and long-term benefits: myth or maxim?,Quinn L.A.,2021,Breathe
COVID-19 and Rheumatic Diseases in Tamil Nadu - A multicenter retrospective observational study,Annamalai S.,2021,Indian Journal of Rheumatology
Starvation ketoacidosis and refeeding syndrome,Boal A.H.,2021,BMJ Case Reports
Kidney Replacement Therapy for Patients Requiring Cardiopulmonary Bypass Support during Cardiac Surgery,Stevens J.S.,2021,Clinical Journal of the American Society of Nephrology
A case of haemoptysis and bilateral areas of lung consolidation sparing the right lower lobe,Corcione N.,2021,Breathe
Clinical features of 375 COVID-19 cases imported from Russia through the Suifenhe port and countermeasures,Kang K.,2021,PLoS ONE
Adrenal insufficiency as a post-COVID-19 sequela,Katikar M.,2021,Indian Journal of Anaesthesia
Deficiency of adenosine deaminase 2 in an elderly female with multiple intestinal ulcers and hemorrhagic stroke,Jha V.,2021,Indian Journal of Rheumatology
Measurement of bupivacaine induced myotoxicity in interfascial plane blocks: A randomised controlled trial,Rakhi V.,2021,Indian Journal of Anaesthesia
Association between Tea Consumption and Hypertension Risk among Middle-Aged and Older Chinese Adults,Feng C.,2021,Journal of Nutrition
Long-Term Outcome up to 40 Years after Single Patch Repair of Complete Atrioventricular Septal Defect in Infancy or Childhood,Reynen S.,2021,"Thoracic and Cardiovascular Surgeon, Supplement"
When and How Is It Possible to Stop Therapy in Patients with Lupus Nephritis A Narrative Review,Moroni G.,2021,Clinical Journal of the American Society of Nephrology
Accuracy of BP monitors used at home,No authors available,2021,Drug and therapeutics bulletin
Analysis of CYP2C19 genetic variants with ischaemic events in UK patients prescribed clopidogrel in primary care: A retrospective cohort study,Pilling L.C.,2021,BMJ Open
Right ventricular function evaluation in pulmonary valve replacement surgery,Cheng Z.,2021,European Journal of Cardio-thoracic Surgery
"Influenza and morbidity and mortality risk in patients in Mexico with systemic arterial hypertension alone or with comorbidities: A retrospective, observational, cross-sectional study from 2014 to 2020",Malacara-Villaseñor A.,2021,BMJ Open
The Importance of Blood Pressure Variability,Grossman E.,2021,American Journal of Hypertension
Rhinovirus induced bronchiolitis and ARDS in pregnancy: A case report,Revell E.,2021,BMJ Case Reports
A study of diagnostic parameters in assessment of metabolic syndrome (MetS) among medical students,Begum G.S.,2022,Biomedicine (India)
Spectrum of eyelid malignancies at a tertiary care hospital in coastal India,D’ Souza S.M.,2022,Biomedicine (India)
"PREVALENCE OF KNEE PAIN AND ITS ASSOCIATED FACTORS AMONG SCHOOL TEACHERS IN SELANGOR, MALAYSIA",Eva N.Z.,2022,Journal of Health and Translational Medicine
A REVIEW ON CD88-EXPRESSING IMMUNE CELLS AND THEIR INFLUENCE ON ATHEROSCLEROSIS,Rumah M.H.,2022,Journal of Health and Translational Medicine
A Discrepancy: Calcium Channel Blockers Are Effective for the Treatment of Hypertensive Left Ventricular Hypertrophy but Not as Effective for Prevention of Heart Failure,Koracevic G.,2022,Medical Principles and Practice
Clinical significance of the neutrophil-to-lymphocyte ratio and platelet-to-lymphocyte ratio in acute exacerbations of COPD: present and future,Zinellu A.,2022,European Respiratory Review
Parasitic lung diseases,Al-Tawfiq J.A.,2022,European Respiratory Review
Riociguat and the right ventricle in pulmonary arterial hypertension and chronic thromboembolic pulmonary hypertension,Benza R.L.,2022,European Respiratory Review
"Phytochemical, Antioxidant Analysis and In Vitro Xanthine Oxidase Inhibitory Activity of Kaempferia parviflora and Kaempferia galanga",Julianti T.B.,2022,Tropical Journal of Natural Product Research
Antihypertensive and Cardioprotective Effects of Salvia officinalis (Sage) Leaf in N<sup>G</sup>-Nitro-L-Arginine Methyl Ester (L-NAME) Induced-Hypertensive Wistar Rats,Mokogwu A.T.H.,2022,Tropical Journal of Natural Product Research
The influence of serum sodium concentration on prognosis in patients with urothelial carcinoma treated by radical cystectomy,Zhang Y.,2022,Medicine (United States)
A case report of epileptic seizures caused by Rosai Dorfman disease followed by a literature review,Zhang Z.,2022,Medicine (United States)
Total thyroidectomy for giant nodular goiter guided by pre-operative 3D computed tomography reconstruction and 3D printing A case report,Zhang J.,2022,Medicine (United States)
Case report of anosognosia for hemiplegia A fMRI study,Formica C.,2022,Medicine (United States)
Recurrent pancreatitis and sepsis in glycogen storage disease type Ia caused by complex heterozygous mutations in 2 sisters Case report,Liu Q.,2022,Medicine (United States)
Alteplase associated Orolingual angioedema A case report and literature review,Qi X.,2022,Medicine (United States)
Differential effects of hyperhomocysteinemia on the lipid profiles and lipid ratios between patients with and without coronary artery disease A retrospective observational study,Wu D.F.,2022,Medicine (United States)
One filter may be enough for duplicate inferior vena cava filter implantation in patients with deep venous thrombosis Two cases report,Li T.,2022,Medicine (United States)
INDUCTION TO DELIVERY INTERVAL AND ITS EFFECT ON FETOMATERNAL OUTCOMES IN ECLAMPSIA AND SEVERE PRE-ECLAMPSIA,Raees M.,2022,Journal of Medical Sciences (Peshawar)
Fenestration and duplication of contralateral internal jugular veins with concomitant cerebral arteries malformations,Winder M.,2022,Acta Angiologica
An outbreak of serotype 19A pneumococcal pneumonia in a relief facility in Japan,Moro H.,2022,Infection Control and Hospital Epidemiology
Plant-based dietary patterns and their association with mood in healthy individuals,Ma X.,2022,Food and Function
Gut mycobiome dysbiosis contributes to the development of hypertension and its response to immunoglobulin light chains,Zou Y.,2022,Frontiers in Immunology
The Multiscale Dynamics of Beat-to-Beat Blood Pressure Fluctuation Mediated the Relationship Between Frailty and Arterial Stiffness in Older Adults,Jiang X.,2022,"The journals of gerontology. Series A, Biological sciences and medical sciences"
"Process evaluation of the scale-up of integrated diabetes and hypertension care in Belgium, Cambodia and Slovenia (the SCUBY Project): a study protocol",Martens M.,2022,BMJ open
Association of pregnancy complications/risk factors with the development of future long-term health conditions in women: overarching protocol for umbrella reviews,Singh M.,2022,BMJ open
Choice of Admitting Services for Older Adults with Hip Fracture,Devereaux P.J.,2022,New England Journal of Medicine
Case 40-2022: A 38-Year-Old Man with Exertional Chest Discomfort,Cabot R.C.,2022,New England Journal of Medicine
"Thiazide-like versus Thiazide Diuretics - Finally, an Answer?",Ingelfinger J.R.,2022,New England Journal of Medicine
Chlorthalidone vs. Hydrochlorothiazide for Hypertension-Cardiovascular Events,Ishani A.,2022,New England Journal of Medicine
Coagulation-independent effects of thrombin and Factor Xa: role of protease-activated receptors in pulmonary hypertension,Joseph C.,2022,Cardiovascular research
Targeting RUNX1 as a novel treatment modality for pulmonary arterial hypertension,Jeong E.M.,2022,Cardiovascular research
Interferon-stimulated gene 15 pathway is a novel mediator of endothelial dysfunction and aneurysms development in angiotensin II infused mice through increased oxidative stress,González-Amor M.,2022,Cardiovascular research
Exploring the score for rapid identification of cerebral infarction in patients with acute dizziness,Lin G.,2022,Journal of Shanghai Jiaotong University (Medical Science)
Advances in extracardiac mechanisms for heart failure with preserved ejection fraction,Wang S.,2022,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences
"Epidemiological investigation of risk factors for cataract among people aged 50 and over in Tacheng area, Xinjiang",Li X.,2022,Zhonghua Shiyan Yanke Zazhi/Chinese Journal of Experimental Ophthalmology
"Editorial: With obesity becoming the new normal, what should we do? ‐Volume II",Tziomalos K.,2022,Frontiers in Endocrinology
"Editorial: Cerebrospinal fluid dynamics and intracranial pressure elevation–Novel insights on molecular and physiological mechanisms, and implications for neurological disease",Patabendige A.,2022,Frontiers in Molecular Neuroscience
Statistical methods for the classification and risks for arterial hypertension,Gutiérrez H.Ó.C.,2022,"TECHNO Review. International Technology, Science and Society Review / Revista Internacional de Tecnología, Ciencia y Sociedad"
Does chemotherapy regimen matter in the neoadjuvant treatment of esophageal cancer?,Logarajah S.,2022,Journal of Gastrointestinal Oncology
"Liver resection for hepatocellular carcinoma beyond the BCLC: are multinodular disease, portal hypertension, and portal system invasion real contraindications?",de Almeida Barros A.Z.,2022,Journal of Gastrointestinal Oncology
"Obstructive sleep apnea and the incidence and mortality of gastrointestinal cancers: a systematic review and meta-analysis of 5,120,837 participants",Teo Y.H.,2022,Journal of Gastrointestinal Oncology
"Prognostic value of desmoplastic stromal reaction, tumor budding and tumor-stroma ratio in stage II colorectal cancer",Fan S.,2022,Journal of Gastrointestinal Oncology
Common Variants in Neuraminidase Genes Contribute to Predisposition to and Progression of Chronic Heart Failure,Li S.,2022,Human Heredity
A new cardiovascular disease risk factor for young adults: Preterm birth,Brewer P.L.,2022,Journal of the American Association of Nurse Practitioners
Adiposity and insulin resistance mediate the inverse association between legume intake and blood pressure: a cross-sectional analysis in secondary cardiovascular prevention,de Almeida A.P.,2022,British Journal of Nutrition
