title,authors,year,source
"Urticaria, angioedema, and type I hypersensitivity reactions associated with fibrinolytic agents",Duangmee K.,2022,Asian Pacific Journal of Allergy and Immunology
"The Effect of Tea Epiphyte (Scurrula atropurpurea BI. Dans) and Mango Epiphyte (Dendrophthoe petandra) Combination on CD4, CD8, IL-10, and TNF-α Levels in Hypertension Rats",Sjakoer N.A.A.,2022,Biomedical and Pharmacology Journal
Acute Kidney Injury Among Patients with Multi-Drug Resistant Infection: A Study from Jordan,Oweis A.O.,2022,Journal of Multidisciplinary Healthcare
Evaluation of Proinflammatory Cytokines in Adipose Tissue of Hypertensive Lyon Rats,Tobbalseghir-Belarbi I.,2022,Biology Bulletin
"Relationship between Gestational Hypertension and High Birth Weight, in the State of Guanajuato, Mexico",Padilla-Raygoza N.,2022,Biomedical and Pharmacology Journal
Extra-Anatomic Bypass from Ascending Thoracic Aorta to Abdominal Aorta in Takayasu Arteritis with Middle Aortic Syndrome,Woo H.Y.,2022,Vascular Specialist International
A remarkably rare case of Adventitial Cystic Disease of the Popliteal Artery in a 51-year-old Middle Eastern female - A Case Report,Hariri O.,2022,International Journal of Surgery Case Reports
"Maintenance of Remission after Oral Metronidazole Add-on Therapy in Rosacea Treatment: A Retrospective, Comparative Study",Kim J.S.,2022,Annals of Dermatology
Successful Treatment of Vancomycin-Resistant Enterococcus species Bone and Joint Infection with Daptomycin plus Beta Lactam Agents,La Y.J.,2022,Infection and Chemotherapy
Renovascular Hypertension due to Median Arcuate Ligament Syndrome Treated by Open Bypass after Failed Endovascular Treatment,Choi K.W.,2022,Vascular Specialist International
Secondary Intracranial Hypertension Associated with Alitretinoin Treatment for Twenty-Nail Dystrophy,Shon U.,2022,Annals of Dermatology
Non-Drug Methods of Rehabilitation of Power Sports Athletes with Arterial Hypertension: Randomized Controlled Study,Miroshnikov A.B.,2022,Human Physiology
The Gangwon Obesity and Metabolic Syndrome Study: Methods and Initial Baseline Data,Cho Y.J.,2022,Journal of Obesity and Metabolic Syndrome
The clinical journey of patients with a severe exacerbation of chronic obstructive pulmonary disease (COPD): from the ambulance to the emergency department to the hospital ward,Sneath E.,2022,Journal of Thoracic Disease
Markers of Target Organ Damage in Children with Essential Hypertension,Çelakıl M.,2022,Guncel Pediatri
Management of middle lobe veins during single-portal video-assisted thoracoscopic surgery lobectomy via the fifth intercostal approach (case series): why the subcarinal triangular right base angle is helpful,Yin Z.,2022,Journal of Thoracic Disease
Correlation between the Posterior Left Ventricular Wall Thickness and Relative Wall Thickness with Global Longitudinal Strain (GLS) In Hypertension,Kadhim S.M.,2022,Journal for ReAttach Therapy and Developmental Diversities
Awareness and perceived barriers in practicing healthy living to prevent hypertension among young adults in Malaysia,Siew-Keah L.,2022,Asian Pacific Journal of Tropical Medicine
Anti-noncommunicable diseases attributes of pineapple (Ananas comosus): a concise review,Kumalawati D.A.,2022,Food Research
Association Between PM2.5 Induced Diseases and COVID-19: A Systematic Review,Sharma G.,2022,Nature Environment and Pollution Technology
"Verbal Autopsy of Preeclampsia-related Maternal Death in Jember District, Indonesia: A Case Control Study",Gayatri M.,2022,Bahrain Medical Bulletin
"Challenges in Treating Pediatric Neuroblastoma at The Children’s Hospital and Institute of Child Health, Lahore",Ahmed S.,2022,Pakistan Paediatric Journal
Toxic Epidermal Necrolysis/Stevens-Johnson Syndrome at a University Hospital in Saudi: Causative Factors and Outcomes,Kokandi A.A.,2022,Bahrain Medical Bulletin
Outcomes of Trial of Labor versus Elective Repeat Cesarean Delivery in Women with a Previous Cesarean Delivery,Abdelrahman S.,2022,Bahrain Medical Bulletin
Inverse Association Between Baseline Plasma Selenium Concentrations and Risks of Renal Function Decline in Hypertensive Adults,Li Y.,2022,Journal of Nutrition
MIND Dietary Pattern Adherence Is Selectively Associated with Cognitive Processing Speed in Middle-Aged Adults,Holthaus T.A.,2022,Journal of Nutrition
Predictive value of hepatic venous pressure gradient and efficacy and significance of early PTVE for gastrointestinal bleeding after TACE for liver cancer,Wei J.,2022,Journal of Cancer Research and Therapeutics
Acute kidney injury associated with severe hypouricemia caused by a novel SLC2A9 mutation: Enlightenment from rare disease to common disease,Ai S.,2022,Journal of Translational Internal Medicine
"Computed tomography findings, associated factors, and management of pulmonary nodules in 54,326 healthy individuals",Liang X.,2022,Journal of Cancer Research and Therapeutics
Benign Intracranial Hypertension Secondary to Intranasal Corticosteroid Administration,Akhil P.R.,2022,Research Journal of Pharmacy and Technology
A Retrospective Study on Drug Utilization Evaluation and Outcomes Assessment in the Department of Nephrology of Tertiary Care Multi speciality Teaching Hospital,Jagadeesan M.,2022,Research Journal of Pharmacy and Technology
Resistant hypertension: integrated strategies between pharmacological treatment and renal denervation,Gallo G.,2022,Giornale italiano di cardiologia (2006)
Heart failure and resistant hypertension: new frontiers in interventional cardiology,Stefanini G.,2022,Giornale italiano di cardiologia (2006)
Percutaneous transcatheter treatment of hypertension and heart failure: results of the SICI-GISE national survey promoted by the GISE Young Committee,Toscano E.,2022,Giornale italiano di cardiologia (2006)
"The association between C-reactive protein, metabolic syndrome, and prediabetes in Korean children and adolescents",Kim J.H.,2022,Annals of Pediatric Endocrinology and Metabolism
A Long-Term Survival Case of Paraganglioma Treated with Repeated Surgical Resection,Izumi H.,2022,Hinyokika kiyo. Acta urologica Japonica
The Outcome of Obesity in Pregnancy: A Cross-Sectional Study,Muzaffar T.,2022,Pakistan Armed Forces Medical Journal
Is there a characteristic pattern of ambulatory blood pressure profile in type 1 diabetic children and adolescents?,Morić B.V.,2022,Annals of Pediatric Endocrinology and Metabolism
Impact of iodine intake on the pathogenesis of autoimmune thyroid disease in children and adults,Kalarani I.B.,2022,Annals of Pediatric Endocrinology and Metabolism
Role of Vascular Receptors in the Development of Hypertension in the Elderly Population,Shaulian S.Y.,2022,International Journal of Angiology
Myocardial perfusion imaging performed by dedicated cardiac cadmium-zinc-telluride camera in dextrocardia with situs inversus: A case report,Forsberg L.,2022,Journal of Nuclear Cardiology
Challenging Cases of Neurocognitive Disorders,Mastrianni J.A.,2022,Seminars in Neurology
Relationship between cardio-ankle vascular index and coronary artery calcification in a population sample of southwestern Siberia,Sumin A.N.,2022,Russian Open Medical Journal
The unique landscape of coronavirus disease 2019 coagulopathy and imminent bleedings at unusual sites: Pathophysiology matters,Paschou E.,2022,Current Urology
Localization diagnosis of adrenocorticotrophic hormone-dependent Cushing’s syndrome: two case reports and literature review,Qiu Y.,2022,Annals of Palliative Medicine
Features of the ultrastructure of the skin of white rats 30 days after modeling of portal hypertension,Hrytsevych N.,2022,Current Issues in Pharmacy and Medical Sciences
The prevalence of fibromyalgia among doctors in the tertiary care hospital: A cross-sectional study,Tahir S.,2022,Annals of Medicine and Surgery
Characterization of Generalized Pustular Psoriasis in Northwest China: A Single-Center Retrospective Study,Li X.N.,2022,International Journal of Dermatology and Venereology
Transradial Uterine Artery Embolization Complicated by Stroke,Wu R.,2022,Seminars in Interventional Radiology
Analysis of the risk factors influencing complications in surgical treatment of mandibular fractures: A retrospective study,Kong T.H.,2022,Journal of Cranio-Maxillofacial Surgery
"Metabolic syndrome and its associated factors among epileptic patients at Dessie Comprehensive Specialized Hospital, Northeast Ethiopia; a hospital-based comparative cross-sectional study",Kassaw A.B.,2022,PLoS ONE
How I Treat Focal Segmental Glomerulosclerosis,Liew A.,2022,Clinical Journal of the American Society of Nephrology
Cerebral hyperperfusion syndrome after endovascular stent graft reconstruction for postirradiated carotid blowout syndrome: a case report,Huang Y.C.,2022,Journal of Neurocritical Care
Obstructive sleep apnea-hypopnea syndrome complicated with idiopathic intracranial hypertension: a case report,Ma L.,2022,Annals of Palliative Medicine
Recent advances in small cell lung cancer: the future is now?,Luciani A.,2022,Minerva Endocrinology
"Native thiol decreases in patients with asymptomatic primary hyperparathyroidism, especially in the presence of surgery indication",Gulumsek E.,2022,Minerva Endocrinology
Respiratory stimulation physical therapy may improve recovery after thoracoscopic lung cancer resection in senior patients,Hu L.,2022,Minerva Respiratory Medicine
A simple diagnostic scoring system for COVID-19 screening,Widyastuti Y.,2022,"Anaesthesia, Pain and Intensive Care"
Aspirin protects against preeclampsia via p38MAPK signaling pathway,Su M.,2022,Tropical Journal of Pharmaceutical Research
Comparison between the Efficacy of Amlodipine with Captopril in the Management of Uncontrolled Blood Pressure in the Emergency Department,Mansoor K.,2022,Pakistan Armed Forces Medical Journal
Drug extravasation: can ultrasound-guided puncture and aspiration help?,Vankdavath L.,2022,"Anaesthesia, Pain and Intensive Care"
Clinical characteristics and outcomes of vaccinated critical COVID-19 patients: A case series from a low middle-income country,Abdul Ghaffar M.B.,2022,"Anaesthesia, Pain and Intensive Care"
Primary Hepatic Angiosarcoma: A Rare and Very Aggressive Liver Tumour,Durmaz S.,2022,Journal of the College of Physicians and Surgeons Pakistan
Herpes Simplex Virus Encephalitis: An Unexpected Outcome in a Polytrauma Patient,Sarwar M.,2022,Journal of the College of Physicians and Surgeons Pakistan
Incidence and Risk Factors of Progression from Prehypertension or Hypertension to Diabetes among Older Adults of Northeastern China: A Prospective Cohort Study,LIANG Z.S.,2022,Biomedical and Environmental Sciences
Metabolic status and vascular endothelial structure in obese hypertensive patients treated with non-pharmacological therapies: A systematic review and meta-analysis,Chen Y.,2022,PLoS ONE
The cross-sectional association of stressful life events with depression severity among patients with hypertension and diabetes in Malawi,Landrum K.R.,2022,PLoS ONE
Use of health care services among people with Covid-19 symptoms in the first pandemic peak in France,Pousson J.E.,2022,PLoS ONE
"Risk factors for gallstone disease onset in Japan: Findings from the Shizuoka Study, a population-based cohort study",Higashizono K.,2022,PLoS ONE
"Analysis of health-related, skill-related physical strength, and physique by blood pressure levels of Korean seniors",Kim A.,2022,PLoS ONE
Changes in Maternal Serum Levels of C3 and C4 complement Components in Different Delivery Methods and Postpartum Hemorrhage,Cui G.,2022,Iranian Journal of Immunology
"Methylprednisolone pulses as an initial treatment in hyperinflammatory syndrome after COVID-19 in children: evaluation of laboratory data, serial echocardiography and outcome: a case series",Sadeghi P.,2022,Intensive Care Medicine Experimental
Cardiovascular events and mortality in chronic kidney disease in primary care patients with previous type 2 diabetes and/or hypertension. A population-based epidemiological study (KIDNEES),Cunillera-Puértolas O.,2022,BMC Nephrology
"Urinary incontinence and related quality of life among elderly women in Tabas, South Khorasan, Iran",Najafi Z.,2022,BMC Urology
Transcortical sensory aphasia heralding SARS-Cov-2-induced autoimmune encephalitis with gyral restricted diffusion hyperintensities: a novel case report,Chakraborty A.P.,2022,"Egyptian Journal of Neurology, Psychiatry and Neurosurgery"
Apply the Hirano or Japanese criteria when diagnosing MELAS,Finsterer J.,2022,Annals of Medicine and Surgery
Reserve and resilience in CKD: concept introduction and baseline results from the Physical REsilience Prediction in Advanced REnal Disease (PREPARED) study,Bowling C.B.,2022,BMC Nephrology
Association between surrogate indicators of insulin resistance and risk of type 2 diabetes combined with hypertension among Chinese adults: two independent cohort studies,Dong J.,2022,Nutrition and Metabolism
Survival after hemithyroidectomy versus total thyroidectomy in non-high-risk differentiated thyroid cancer: population-based analysis,Liu X.,2022,BJS Open
Risk factors for failed back surgery syndrome following open posterior lumbar surgery for degenerative lumbar disease,Xu W.,2022,BMC Musculoskeletal Disorders
Correlation between intracranial pressure monitoring for severe traumatic brain injury with hospital length of stay and discharge disposition: a retrospective observational cohort study,Foote C.W.,2022,Patient Safety in Surgery
"Prescribing pattern of anti-hypertensive medications among hypertensive outpatients at selected hospitals of South Gondar Zone, Amhara, Ethiopia: a hospital based cross sectional study",Yazie T.S.,2022,BMC Pharmacology and Toxicology
Matters Arising: Immortal time bias in the analysis of drug prescription trajectories,Christensen D.M.,2022,npj Digital Medicine
Left atrial myxoma: an unusual cause of pre-syncope and symptomatic bradycardia,Vongbunyong K.,2022,BMC Cardiovascular Disorders
The effect of population-based blood pressure screening on long-term cardiometabolic morbidity and mortality in Germany: A regression discontinuity analysis,Pedron S.,2022,PLoS Medicine
Sequential events of asystole and cranial nerve monitor induced narrow QRS complex ECG artefacts: An uncommon combination during a common neurosurgery,Prasad S.,2022,Indian Journal of Anaesthesia
Wooden chest syndrome: A curious case of fentanyl induced rigidity in adults,Baruah U.,2022,Indian Journal of Anaesthesia
"Serum glycolipids mediate the relationship of urinary bisphenols with NAFLD: analysis of a population-based, cross-sectional study",Peng J.,2022,Environmental Health: A Global Access Science Source
Admission hyperglycemia as an independent predictor of clopidogrel high on-treatment platelet reactivity in ischemic stroke patients,Chen H.,2022,Neurology Asia
Spontaneous pneumothorax in COVID-19 patients: stage of illness does not matter,Sasidharan S.,2022,Minerva Respiratory Medicine
Post-COVID-19 prolonged neurological symptoms and characteristics: A face-to-face survey study,Yavuz Z.,2022,Neurology Asia
Contrast-induced encephalopathy following intra-arterial iodinated contrast media injection in patients with atherosclerotic cardiovascular disease: A retrospective analysis,Jin D.,2022,Neurology Asia
The effect of rivaroxaban vs aspirin on stroke recurrence among patients with history of cryptogenic stroke and left atrial cardiomyopathy: An analytical cross-sectional study,Tajmirriahi M.,2022,Neurology Asia
Effect of collateral level in CT angiography on clinical prognosis in stroke patients treated with mechanical thrombectomy after six hours,Yildirim S.,2022,Neurology Asia
Frequency of Depression in Patients of Type 2 Diabetes Mellitus,Sana M.A.,2022,Pakistan Armed Forces Medical Journal
Evaluation of clinical features and prognosis of myasthenia gravis in adults based on the age of onset: A retrospective study from a single center of 30 years MG registry,Kara F.,2022,Neurology Asia
Mixed IgG and IgM anti-GM1 ganglioside antibody positive multifocal motor neuropathy with severe secondary axonal loss in a Filipino female,Prado M.B.,2022,Neurology Asia
Multiple necrotizing skin lesions due to glatiramer asetate injection,Erdoğan S.,2022,Neurology Asia
Association of COVID-19 vaccination and Bell’s palsy in a Philippine tertiary hospital,Taclobao A.G.M.,2022,Neurology Asia
Loss of Slc12a2 specifically in pancreatic β-cells drives metabolic syndrome in mice,Abdelgawad R.,2022,PLoS ONE
Improving Capacity of Older Adults with Locomotive Syndrome Stage 1 Living in Nursing Home: A Pilot Clinical Trial,Prayogo M.,2022,Annals of Geriatric Medicine and Research
A Nomogram Model for Prediction of Tracheostomy in Patients With Traumatic Cervical Spinal Cord Injury,Jian Y.,2022,Neurospine
"ETHNOMEDICINAL STUDY OF UBAR KAMPUNG FOR DIABETES MELLITUS: INDIGENOUS KNOWLEDGE, BELIEF, AND PRACTICE OF MEDICINAL, AROMATIC, AND COSMETIC (MAC) PLANTS IN SUNDA REGION, WEST JAVA, INDONESIA",Febriyanti R.M.,2022,International Journal of Applied Pharmaceutics
Nephritic syndrome and glomerulonephritis,González-Lamuño D.,2022,Pediatria Integral
Risk Analysis Index and Its Recalibrated Version Predict Postoperative Outcomes Better Than 5-Factor Modified Frailty Index in Traumatic Spinal Injury,Conlon M.,2022,Neurospine
Ginger supplement significantly reduced length of hospital stay in individuals with COVID-19,Li Y.,2022,Nutrition and Metabolism
"A REVIEW OF SUNGKAI (PERONEMA CANESCENS): TRADITIONAL USAGE, PHYTOCONSTITUENT, AND PHARMACOLOGICAL ACTIVITIES",Rahardhian M.R.R.,2022,International Journal of Applied Pharmaceutics
Porto - sinusoidal vascular disease———A novel entity of portal hypertension,Li Y.,2022,Journal of Clinical Hepatology
The effect of adenotonsillectomy on pulmonary hypertension in pediatric obstructive sleep apnea,Bahgat A.,2022,Egyptian Journal of Otolaryngology
Assessment of Drug-Related Problems Among Geriatric Inpatients: An APS-Doc Classification System-Based Study,Sunny M.,2022,Aging Medicine and Healthcare
Effect of steroid dose on efficacy of CT-guided pudendal nerve blocks for pudendal neuralgia,Gubbels A.,2022,Journal of Endometriosis and Pelvic Pain Disorders
Measurement of Deformity at the Craniovertebral Junction: Correlation of Triangular Area and Myelopathy,Chang C.C.,2022,Neurospine
Serum Cystatin C as a Predictor of Mortality in Elderly Patients with Liver Cirrhosis and Normal Serum Creatinine,Zaki I.M.F.,2022,Aging Medicine and Healthcare
Body Composition in Long-Living Patients with Coronary Artery Disease,Topolyanskaya S.V.,2022,Aging Medicine and Healthcare
Invasive versus Conservative Treatment Approach among Older Adult Patients Admitted with Acute ST-Segment Elevation Myocardial Infarction,Rozenfeld K.L.,2022,Annals of Geriatric Medicine and Research
Latent trajectory modelling of pulmonary artery pressure in systemic sclerosis: a retrospective cohort study,Kida T.,2022,RMD open
Maternal Mercury Exposure and Hypertensive Disorders of Pregnancy: A Systematic Review,Dantas A.D.O.,2022,Revista Brasileira de Ginecologia e Obstetricia
A young patient with heart failure was diagnosed with extra-adrenal paraganglioma: a case report,Zhang J.,2022,BMC Cardiovascular Disorders
"Relationship between high fructose corn syrup sweetened drinks, diet soft drinks, and serum sodium: NHANES 2003–2006",Li M.,2022,Nutrition Journal
Acute Mesenteric Ischemia in COVID-19 While Receiving Prophylactic Enoxaparin,Sureshkumar N.B.,2022,Clinical Medicine and Research
The sirtuin family in health and disease,Wu Q.J.,2022,Signal Transduction and Targeted Therapy
Risk of perioperative stroke and cerebral autoregulation monitoring: a systematic review,de Almeida dos Santos D.P.,2022,Arquivos de Neuro-Psiquiatria
Identifying factors associated with of blood pressure using Structural Equation Modeling: evidence from a large Kurdish cohort study in Iran,Najafi F.,2022,BMC Endocrine Disorders
Association between AT1 receptor gene polymorphism and left ventricular hypertrophy and arterial stiffness in essential hypertension patients: a prospective cohort study,Ou H.,2022,BMC Cardiovascular Disorders
A novel biallelic loss-of-function variant in DAND5 causes heterotaxy syndrome,Ganapathi M.,2022,Cold Spring Harbor Molecular Case Studies
Smoking cessation and obesity-related morbidities and mortality in a 20-year followup study,Suutari-Jääskö A.,2022,PLoS ONE
Genetics of Cholesterol-Related Genes in Metabolic Syndrome: A Review of Current Evidence,Wong S.K.,2022,Biomedicines
mTOR Signaling Network in Cell Biology and Human Disease,Yu J.J.,2022,International Journal of Molecular Sciences
Albumin-Bilirubin Grade as a Novel Predictor of the Development and Short-Term Survival of Post-Banding Ulcer Bleeding Following Endoscopic Variceal Ligation in Cirrhotic Patients,Chen C.W.,2022,Medicina (Lithuania)
Fear of Cancer Recurrence in Sarcoma Survivors: Results from the SURVSARC Study,Pellegrini I.,2022,Cancers
Comparison of clinical characteristics of second and third peaks of COVID-19 pandemic: effects of vaccination and preventive measures,Ozdemir Ö.,2022,Minerva Respiratory Medicine
Petits ARN interférents : applications potentielles pour les néphrologues,Lemoine S.,2022,Nephrologie et Therapeutique
Challenging Myelopathy Cases,Mustafa R.,2022,Seminars in Neurology
Impact of Macitentan on the Health-Related Quality of Life in Pulmonary Arterial Hypertension in an Iranian Population,Shafaghi S.,2022,Journal of Iranian Medical Council
Coronary microcirculation dysfunction evaluated by myocardial contrast echocardiography predicts poor prognosis in patients with ST-segment elevation myocardial infarction after percutaneous coronary intervention,Wang L.,2022,BMC Cardiovascular Disorders
Tension pneumopericardium in blunt multi-system trauma in a resource limited setting,Moore C.,2022,Journal of the American College of Emergency Physicians Open
The Polymorphic Locus rs167479 of the RGL3 Gene Is Associated with the Risk of Severe Preeclampsia,Abramova M.Y.,2022,Russian Journal of Genetics
Utility of the Age Discrepancy between Frailty-Based Biological Age and Expected Life Age in Patients with Urological Cancers,Togashi K.,2022,Cancers
Predicting hypertension onset from longitudinal electronic health records with deep learning,Datta S.,2022,JAMIA Open
A woman with chest pain,Shah A.,2022,Journal of the American College of Emergency Physicians Open
Oxidative Regulation of Vascular Ca<inf>v</inf>1.2 Channels Triggers Vascular Dysfunction in Hypertension-Related Disorders,Hu X.Q.,2022,Antioxidants
Wire Arc Additive Manufacturing of Zinc as a Degradable Metallic Biomaterial,Soni R.,2022,Journal of Functional Biomaterials
The Therapeutic Strategies Targeting Mitochondrial Metabolism in Cardiovascular Disease,Huang X.,2022,Pharmaceutics
Correlation between Blunted Nocturnal Decrease in Diastolic Blood Pressure and Oxidative Stress: An Observational Study,Vazquez-Agra N.,2022,Antioxidants
Right Ventricular Strain by Magnetic Resonance Feature Tracking Is Largely Afterload-Dependent and Does Not Reflect Contractility: Validation by Combined Volumetry and Invasive Pressure Tracings,Rolf A.,2022,Diagnostics
Feasibility and Safety of Transbronchial Lung Cryobiopsy for Diagnosis of Acute Respiratory Failure with Mechanical Ventilation in Intensive Care Unit,Chang C.H.,2022,Diagnostics
Hypertension in Dialysis Patients: Diagnostic Approaches and Evaluation of Epidemiology,Georgianos P.I.,2022,Diagnostics
Prediction of Masked Uncontrolled Hypertension Detected by Ambulatory Blood Pressure Monitoring,Coccina F.,2022,Diagnostics
Brown Adipose Tissue Biodistribution and Correlations Particularities in Parathyroid Pathology Personalized Diagnosis,Jalloul W.,2022,Diagnostics
"Clinical, Sonographic, and Hysteroscopic Features of Endometrial Carcinoma Diagnosed after Hysterectomy in Patients with a Preoperative Diagnosis of Atypical Hyperplasia: A Single-Center Retrospective Study",Pace L.,2022,Diagnostics
The Continuing Question of Adjuvant Therapy in Clear Cell Renal Cell Carcinoma,Berg S.A.,2022,Cancers
Rare Case of a Peripheral Giant Cell Granuloma of the Jaw as First Manifestation of Primary Hyperparathyroidism,Buchholzer S.,2022,Diagnostics
Photoplethysmographic Measurement of Arterial Stiffness in Polish Patients with Long-COVID-19 Syndrome—The Results of a Cross-Sectional Study,Szoltysek-Boldys I.,2022,Diagnostics
Value of CT Perfusion for Collateral Status Assessment in Patients with Acute Ischemic Stroke,Prasetya H.,2022,Diagnostics
Association Between Atherosclerosis-Related Cardiovascular Disease and Uveitis: A Systematic Review and Meta-Analysis,Gao X.,2022,Diagnostics
Exploring the Influence of Dysphagia and Tracheostomy on Pneumonia in Patients with Stroke: A Retrospective Cohort Study,Dai Y.,2022,Brain Sciences
Nitric Oxide and its Derivatives Containing Nasal Spray and Inhalation Therapy for the Treatment of COVID-19,Chavda V.P.,2022,Current Pharmaceutical Design
Interplay between Myokine Profile and Glycemic Control in Type 2 Diabetes Mellitus Patients with Heart Failure,Berezin A.A.,2022,Diagnostics
Cardiovascular Comorbidities in Relation to the Functional Status and Vitamin D Levels in Elderly Patients with Dementia,Oprea V.D.,2022,Diagnostics
The Effect of Primary Aldosteronism on Carotid Artery Texture in Ultrasound Images,Kaushik S.,2022,Diagnostics
Biomarkers in Pulmonary Arterial Hypertension,Hojda S.E.,2022,Diagnostics
Impact of Geographic Location on Diagnosis and Initial Management of Takayasu Arteritis: A Tale of Two Cohorts from Italy and India,Misra D.P.,2022,Diagnostics
Lipoprotein (a) Levels and Abdominal Aortic Aneurysm. A Systematic Review and Meta-analysis,Lampsas S.,2022,Current Pharmaceutical Design
Changes in ALBI Score and PIVKA-II within Three Months after Commencing Atezolizumab Plus Bevacizumab Treatment Affect Overall Survival in Patients with Unresectable Hepatocellular Carcinoma,Unome S.,2022,Cancers
Risk factors and potential predictors of pulmonary embolism in cancer patients undergoing thoracic and abdominopelvic surgery: a case control study,Li Y.,2022,Thrombosis Journal
Modifications in Electrocardiographic and Vectordardiographic Morphological Parameters in Elderly Males as Result of Cardiovascular Diseases and Diabetes Mellitus,Bortolan G.,2022,Diagnostics
Overweight and Obesity as Risk Factors for Recurrent Herpetic Stromal Keratitis during Long-Term Antiviral Prophylaxis,Hsu C.J.,2022,Viruses
Individualized Management of Coagulopathy in Patients with End-Stage Liver Disease,Tomić Mahečić T.,2022,Diagnostics
Impact of Air Pollution and COVID-19 Infection on Periprocedural Death in Patients with Acute Coronary Syndrome,Sielski J.,2022,International Journal of Environmental Research and Public Health
Neonatal Sepsis Caused by Streptococcus gallolyticus Complicated with Pulmonary Hypertension: A Case-Report and a Systematic Literature Review,Iliodromiti Z.,2022,Diagnostics
Cardiovascular Risk Factors in Patients with Congenital Hemophilia: A Focus on Hypertension,Badescu M.C.,2022,Diagnostics
Metabolic Risk Factors for Hepatocellular Carcinoma in Patients with Nonalcoholic Fatty Liver Disease: A Prospective Study,Antwi S.O.,2022,Cancers
Using CSF Proteomics to Investigate Herpesvirus Infections of the Central Nervous System,Ahmed S.,2022,Viruses
Genes TMEM136 and PPP1R12C Differentially Expressed in the Placenta Are Associated with Preeclampsia,Reshetnikov E.A.,2022,Russian Journal of Genetics
Development and Pharmacokinetics of a Novel Acetylsalicylic Acid Dry Powder for Pulmonary Administration,Pacławski A.,2022,Pharmaceutics
Transjugular Intrahepatic Portosystemic Shunt in Chronic Portal Vein Thrombosis—From Routine Recommendations to Demanding Scenarios,Rajesh S.,2022,Diagnostics
A Novel ARMC5 Germline Variant in Primary Macronodular Adrenal Hyperplasia Using Whole-Exome Sequencing,Eghbali M.,2022,Diagnostics
ARDS after Pneumonectomy: How to Prevent It? Development of a Nomogram to Predict the Risk of ARDS after Pneumonectomy for Lung Cancer,Mazzella A.,2022,Cancers
Prevalence of Depression and Related Factors among Patients with Chronic Disease during the COVID-19 Pandemic: A Systematic Review and Meta-Analysis,García-Lara R.A.,2022,Diagnostics
Development of an In-House EphA2 ELISA for Human Serum and Measurement of Circulating Levels of EphA2 in Hypertensive Patients with Renal Dysfunction,Murakoshi M.,2022,Diagnostics
Oxidative Stress and Intracranial Hypertension after Aneurysmal Subarachnoid Hemorrhage,Hao G.,2022,Antioxidants
Performance of Clinical and Biochemical Parameters in Identifying Renal Histopathology and Predictors of One-Year Renal Outcome in Lupus Nephritis—A Single Centre Study from India,Gopal A.,2022,Diagnostics
Four-dimensional Flow in Pulmonary Artery Aneurysm with Localized Dissection,Orbuch R.,2022,Radiology: Cardiothoracic Imaging
Effect of Metabolic Adaptation by Voluntary Running Wheel Activity and Aldosterone Inhibition on Renal Function in Female Spontaneously Hypertensive Rats,Atmanspacher F.,2022,Cells
Pathogenic Mechanisms of Pulmonary Arterial Hypertension: Homeostasis Imbalance of Endothelium-Derived Relaxing and Contracting Factors,Zhu J.,2022,JACC: Asia
Prevalence and Predictors of Renal Disease in a National Representative Sample of the Romanian Adult Population: Data from the SEPHAR IV Survey,Pop C.,2022,Diagnostics
Computational Pipeline for Glomerular Segmentation and Association of the Quantified Regions with Prognosis of Kidney Function in IgA Nephropathy,Kawazoe Y.,2022,Diagnostics
"Pathophysiology, Diagnosis, and Management of Hypertension in the Elderly",Glazier J.J.,2022,International Journal of Angiology
Pregnancy outcomes after living kidney donation from a nationwide population-based cohort study from Korea,Lee J.,2022,Scientific Reports
Preventive use of low molecular weight heparin in portal vein system thrombosis after splenectomy without portal hypertension,Wei Q.,2022,Heliyon
Remission of Type 2 Diabetes: User's Guide: Diabetes Canada Clinical Practice Guidelines Expert Working Group:,Jin S.,2022,Canadian Journal of Diabetes
Low back pain is associated with sleep disturbance: a 3-year longitudinal study after the Great East Japan Earthquake,Yabe Y.,2022,BMC Musculoskeletal Disorders
Porphyria: a case report,Baidya S.,2022,Journal of Medical Case Reports
Is spinal sagittal alignment of diffuse idiopathic skeletal hyperostosis relevant to thoracolumbar pain? A controlled study,Ruan S.,2022,BMC Musculoskeletal Disorders
In-hospital glycemic variability and all-cause mortality among patients hospitalized for acute heart failure,Chun K.H.,2022,Cardiovascular Diabetology
"December 2022 at a glance: heart failure with preserved ejection fraction, sodium–glucose cotransporter 2 inhibitors and cardiac amyloidosis",Tomasoni D.,2022,European Journal of Heart Failure
Early use of airway pressure release ventilation in acute respiratory distress syndrome induced by coronavirus disease 2019: a case report,Sinatra J.,2022,Journal of Medical Case Reports
Endoscopic findings in cirrhotic children candidates for liver transplantation,Dehghani S.M.,2022,Gastroenterologie a Hepatologie
Remission of Type 2 Diabetes: Diabetes Canada Clinical Practice Guidelines Expert Working Group:,MacKay D.,2022,Canadian Journal of Diabetes
Determinants of the Level of Anti-SARS-CoV-2 IgG ANTibodiEs after Vaccination (DANTE-SIRIO 7) Study in a Large Cohort of Healthcare Workers,Krintus M.,2022,Vaccines
