title,authors,year,source
Covid-19 and acute kidney injury: A new perspective,Al-Kuraishy H.M.,2021,Journal of the Pakistan Medical Association
Relationship between aortic stiffness and cardiorespiratory fitness in primary and secondary cardiovascular prevention patients,Lazzeroni D.,2021,European Journal of Preventive Cardiology
High detection rate and low efficacy in controlling high blood pressure (≥130/80 mmHg) in the community-based health screening: results from KDSAP,Jiang M.Y.,2021,European Journal of Preventive Cardiology
The prognostic effect of hyponatraemia in determining mortality in patients with heart failure hospitalised in AL-Yarmouk Teaching Hospital,Hassoon M.M.,2021,Journal of the Pakistan Medical Association
Osteocalcin serum levels in obese patients with type 2 diabetes mellitus: The virtual points observed in a case control study,Shams H.A.,2021,Journal of the Pakistan Medical Association
Prevalence and extent of coronary artery calcification in the middle-aged and elderly population,Gerke O.,2021,European Journal of Preventive Cardiology
Beneficial effects of levothyroxine replacement therapy on leptin adiponectin ratio in patients with idiopathic primary hypothyroidism,Abdulhadi M.H.,2021,Journal of the Pakistan Medical Association
"Lipoprotein(a) and cardiovascular disease: prediction, attributable risk fraction, and estimating benefits from novel interventions",Welsh P.,2021,European Journal of Preventive Cardiology
The effect of etoricoxib versus diclofenac on blood pressure in hypertensive patients,Murtadha Al-Shehristani R.M.,2021,JPMA. The Journal of the Pakistan Medical Association
Differential effects of statins on matrix metalloproteinase-9 (MMP-9) in patients with acute ischaemic stroke: A potential for salutary,Naji M.T.,2021,Journal of the Pakistan Medical Association
Neuropeptide Y-Agouti related peptide ratio (NAR) in patients with idiopathic primary hypothyroidism: Nudge and Risk,Al-Kuraishy H.M.,2021,Journal of the Pakistan Medical Association
Editor comment: Focus on pharmacology and pharmacotherapy,Halasz G.,2021,European Journal of Preventive Cardiology
Aspirin for the primary prevention of cardiovascular disease in individuals with chronic kidney disease: a systematic review and meta-analysis,Pallikadavath S.,2021,European Journal of Preventive Cardiology
Multiparametric ultrasound approach for early detection of cardiac dysfunction: ready for the clinical arena?,Passino C.,2021,European Journal of Preventive Cardiology
QTc-interval prolongation and increased risk of sudden cardiac death associated with hydroxychloroquine,Ahmadizar F.,2021,European Journal of Preventive Cardiology
Cardiovascular preventive pharmacotherapy stratified by predicted cardiovascular risk: a national data linkage study,Mehta S.,2021,European Journal of Preventive Cardiology
Chronic Limb Remote Ischemic Conditioning may have an Antihypertensive Effect in Patients with Hypertension,Guo W.,2021,Aging and Disease
The role of maternal serum catestatin in the evaluation of preeclampsia and fetal cardiac functions,Özalp M.,2021,Turkish Journal of Obstetrics and Gynecology
Metastatic Carotid Body Tumor with Bivalvular Insufficiency in a Dog,Kim D.Y.,2021,Journal of Veterinary Clinics
Blood pressure control in good hands with the general practicioner?,de Ruijter W.,2021,Nederlands tijdschrift voor geneeskunde
Quality of life and risk factors for chronic non-communicable diseases among physicians in Tomsk Oblast,Kulikov E.S.,2021,Russian Open Medical Journal
Factors affecting blood donation intervals and patterns of return based on a sample in southern Iran: A follow-up design,Daneshi S.,2021,Russian Open Medical Journal
"Risk Factors of Unfavorable Outcomes, Major Bleeding, and All-Cause Mortality in Patients with Venous Thromboembolism",Lee H.Y.,2021,Vascular Specialist International
Microbiological quality of air in six areas of the biological micro station - Zoocriadero of the Universidad Nacional Agraria de la Selva - Tingo Maria – Peru,Barboza L.O.,2021,Boletin de Malariologia y Salud Ambiental
Pre and post-operatory anthropometric and laboratory differences of patients submitted to Roux-en-Y gastric bypass and sleeve gastrectomy,Dos Santos E.M.,2021,Revista Chilena de Nutricion
"Chronic hemodialysis patients: A comparison of clinical, laboratory and nutritional parameters among elderly and non-elderly patients",Portantiolo T.N.,2021,Revista Chilena de Nutricion
Nutritional educational program for university instructors related to cardiometabolic risk factors,Reyes S.,2021,Revista Chilena de Nutricion
Complex Sympathetic Regulation in Adolescent Mitral Valve Prolapse,Olexova L.B.,2021,Physiological Research
Fever of unknown origin and systemic inflammation revealing a pheochromocytoma,Soldato M.,2021,Minerva Endocrinology
Conservative management of primary hyperparathyroidism in pregnancy,Perelli S.,2021,Minerva Endocrinology
Beta-Adrenergic Receptors Gene Polymorphisms are Associated With Cardiac Contractility and Blood Pressure Variability,Matuskova L.,2021,Physiological Research
"Baroreflex Sensitivity and Blood Pressure in Premature Infants – Dependence on Gestational Age, Postnatal Age and Sex",Javorka K.,2021,Physiological Research
Serum visfatin as a metabolic biomarker in obese patients with gestational diabetes mellitus,Radzicka-Mularczyk S.,2021,Minerva Endocrinology
CHOP protocol: Streamlining access to definitive intervention for major trauma victims,Kang M.L.,2021,Singapore Medical Journal
A Rare Presentation of Renal Impairment in Diffuse Cutaneous Systemic Sclerosis,Solanki K.K.,2021,Journal of Clinical Rheumatology
Posterior Reversible Encephalopathy Syndrome Induced by Scleroderma Renal Crisis in a Patient with Undiagnosed Scleroderma,Fa'Ak F.,2021,Journal of Clinical Rheumatology
Carotid Artery Dissection: A Rare Presenting Manifestation of Takayasu Arteritis,Kong F.,2021,Journal of Clinical Rheumatology
A Case of Systemic Sclerosis Complicated with Portal Hypertension,Saigusa R.,2021,Journal of Clinical Rheumatology
Hypotensive Effects of the Triterpene Oleanolic Acid for Cardiovascular Prevention,Sureda A.,2021,Current Molecular Pharmacology
Hypertension Management in Patients with Chronic Kidney Disease in the Post-SPRINT Era,Jung H.H.,2021,Electrolyte and Blood Pressure
Takayasu Arteritis: A Case Series of Unusual Presentations and Complications and a Review of Management,Box C.D.,2021,Journal of Clinical Rheumatology
Current Understanding of Pressure Natriuresis,Baek E.J.,2021,Electrolyte and Blood Pressure
A Case Report of Very Severe Hyperphosphatemia (19.3 mg/dL) in a Uremic Patient Taking Honey and Persimmon Vinegar,Song S.H.,2021,Electrolyte and Blood Pressure
"Metabolic Acidosis in Chronic Kidney Disease: Pathogenesis, Clinical Consequences, and Treatment",Kim H.J.,2021,Electrolyte and Blood Pressure
Visceral Leishmaniasis Versus Systemic Lupus Erythematosus Flare - Old Axioms Sometimes Stay True Other Times Not,Seixas M.I.,2021,Journal of Clinical Rheumatology
Comparative Multimodal Palliative efficacy of gabapentin and tramadol by Using Two Pain Scoring Systems in Cats Undergoing Ovariohysterectomy,Rabbani A.H.,2021,Acta Veterinaria
Effects of xylazine and adrenaline combinations: Preliminary clinical application for non-surgical protocols of nephrosplenic entrapment in horses,Cherdchutham W.,2021,Veterinary World
Pubertal induction in girls with Turner Syndrome,Aversa T.,2021,Minerva Endocrinology
Corticosteroids prescription for mild-moderate COVID-19 in Primary Care,Navarro A.O.,2021,Journal of Infection in Developing Countries
A Randomized Trial of Short-term Treatment with Folic Acid to Reduce the Oxidative Stress of Patients with Chronic Kidney Disease,Matsumoto A.K.,2021,Current Drug Metabolism
Erythrocyte Indices and Long-Term Blood Pressure Variability in Military Males,Lai S.W.,2021,Cardiovascular and Hematological Disorders - Drug Targets
DAILY PROFILE DYNAMICS OF BLOOD PRESSURE AND DIASTOLIC FUNCTION OF LEFT VENTRICLE IN CARDIAC REHABILITATION PATIENTS DEPENDING ON SMOKING FACTOR,Solomenchuk T.,2021,Georgian medical news
Complications in Patients with Cardiac Penetrating Trauma,Ahmadinejad M.,2021,Cardiovascular and Hematological Disorders - Drug Targets
Editor comment: Focus on diabetes and metabolic disorders,Halasz G.,2021,European Journal of Preventive Cardiology
Association of Stress Hyperglycemia and Adverse Cardiac Events in Acute Myocardial Infarction-A Cohort Study,Rajpurohit A.,2021,Cardiovascular and Hematological Disorders - Drug Targets
Comparison of Pharmacodynamics and Celiac Effects of Olmesartan Medoxomil Formulations by using Olmesartan-induced Celiac-rat-model,Komesli Y.,2021,Current Drug Delivery
"In silico Approach for Exploring the Role of AT1R Polymorphism on its Function, Structure and Drug Interactions",Sharma B.,2021,Current Computer-Aided Drug Design
Intravenous tissue plasminogen activator for acute ischemic stroke in patients with renal dysfunction,Wang I.K.,2021,QJM
Impact of diabetes on coronary severity and cardiovascular outcomes in patients with heterozygous familial hypercholesterolaemia,Liu M.M.,2021,European Journal of Preventive Cardiology
Comparison of cardiovascular outcomes and cardiometabolic risk factors between patients with type 2 diabetes treated with sodium-glucose cotransporter-2 inhibitors and dipeptidyl peptidase-4 inhibitors: a meta-analysis,Wang S.,2021,European Journal of Preventive Cardiology
Genetic or non-genetic factors: Which ones are the main determinants of type 2 diabetes? This is the question,Cortese F.,2021,European Journal of Preventive Cardiology
Body Mass Index and Association of Psychological Stress with Exercise Performance in Military Members: The Cardiorespiratory Fitness and Hospitalization Events in Armed Forces (CHIEF) Study,Lin K.H.,2021,"Endocrine, Metabolic and Immune Disorders - Drug Targets"
Uses and Applications of Docosahexaenoic Acid (DHA) in Pediatric Gastroenterology:Current Evidence and New Perspective,Jiménez D.G.,2021,Current Pediatric Reviews
"Takeaway food, sugar-sweetened beverages and preclinical cardiometabolic phenotypes in children and adults",Saraf S.,2021,European Journal of Preventive Cardiology
Semi-intensive and Intensive Interdisciplinary Treatments Have Similar Effects on Metabolic Syndrome and Selected Inflammatory Markers in Adolescents with Obesity,Hintze L.J.,2021,Journal of Obesity and Metabolic Syndrome
Adult-Onset Still Disease as a Novel Autoimmune Complication of Alemtuzumab Therapy: A Case Report and Review of Alemtuzumab-Associated Autoimmune Disease,Narayan N.,2021,Journal of Clinical Rheumatology
Clinical and Radiological Factors Affecting Thoracolumbar Fractures Outcome: WFNS Spine Committee Recommendations,Costa F.,2021,Neurospine
Impact of COVID-19 on vascular patients worldwide: Analysis of the COVIDSurg data,Hitchman L.,2021,Journal of Cardiovascular Surgery
Cross-Sectional Relationships Between Alternate Healthy Eating Index (AHEI) with General and Abdominal Obesity and Blood Pressure in Iranian Hospital Employees,Mirashrafi S.,2021,"Endocrine, Metabolic and Immune Disorders - Drug Targets"
"Prevalence of diabetes and impact on cardiovascular events and mortality in patients with chronic coronary syndromes, across multiple geographical regions and ethnicities",Mak K.H.,2021,European Journal of Preventive Cardiology
"Association between Ag-RP, alpha-MSH and cardiovascular risk factors regarding adherence to diet quality index-international (DQI-I) among obese individuals",Mahmoudinezhad M.,2021,Journal of Cardiovascular and Thoracic Research
Safety and effectiveness of enhanced external counterpulsation (EECP) in refractory angina patients: A systematic reviews and meta-analysis,Rayegani S.M.,2021,Journal of Cardiovascular and Thoracic Research
Association between carbohydrate quality index and general and central obesity in adults: A population-based study in Iran,Janbozorgi N.,2021,Journal of Cardiovascular and Thoracic Research
Characteristics and outcomes of hospitalized patients with cardiovascular complications of COVID-19,Jalali F.,2021,Journal of Cardiovascular and Thoracic Research
COVID-19 Induced Immunosuppression resulting in Pulmonary Mucormycosis: A Long COVID sequalae,Talwar D.,2021,Journal of Medicine (Bangladesh)
The Correlation between the Severity of Coronary Artery Disease and Coronary Collateral Circulation and Atrial Fibrillation after Coronary Artery Bypass Surgery: A Cross-Sectional Study,Rostambeigi S.,2021,International Cardiovascular Research Journal
The association between end-tidal carbon dioxide and arterial partial pressure of carbon dioxide after cardiopulmonary bypass pumping in cyanotic children,Nooralishahi B.,2021,Journal of Cardiovascular and Thoracic Research
Effects of sodium selenite and selenium-enriched yeast on cardiometabolic indices of patients with atherosclerosis: A double-blind randomized clinical trial study,Ghazi M.K.K.,2021,Journal of Cardiovascular and Thoracic Research
Trans-ethnic Mendelian-randomization study reveals causal relationships between cardiometabolic factors and chronic kidney disease,Zheng J.,2021,International Journal of Epidemiology
Premature Coronary Artery Disease Is More Prevalent in People Who Go to Bed Late,Masoudkabir F.,2021,Archives of Iranian Medicine
Hypertensive Emergency Caused by Sexual Enhancement Supplements,Abenoza N.,2021,Wisconsin Medical Journal
cardiometabolic risk in childhood cancer survivors,Luongo C.,2021,Minerva Pediatrics
Evaluation of BD Vacutainer Eclipse and BD Vacutainer Ultra-Touch butterfly blood collecting sets in laboratory testing,Kader S.,2021,Turkish Journal of Biochemistry
The Leg Fat to Total Fat Ratio Is Associated with Lower Risks of Non-Alcoholic Fatty Liver Disease and Less Severe Hepatic Fibrosis: Results from Nationwide Surveys (KNHANES 2008-2011),Kim H.M.,2021,Endocrinology and Metabolism
Chemotherapy-induced Pulmonary Toxicity Mimicking COVID-19 Pneumonia,Karasu S.,2021,Current Medical Imaging
Ultrasound guided erector spinae plane catheter for thoracotomy: A case report,Usman A.,2021,"Anaesthesia, Pain and Intensive Care"
Effects of progressive muscular relaxation and stretching exercises combination on blood pressure among farmers in rural areas of Indonesia: A randomized study,Susanto T.,2021,Frontiers of Nursing
Comparing the effect of dexmedetomidine and metoprolol in reducing blood loss during craniotomies due to severe cerebral blunt trauma,Kamali A.,2021,"Anaesthesia, Pain and Intensive Care"
Masked hypertension and correlation between body composition and nighttime blood pressure parameters in children and adolescents with obesity,Rujirakan P.,2021,Blood Pressure Monitoring
A novel method for the noninvasive estimation of cardiac output with brachial oscillometric blood pressure measurements through an assessment of arterial compliance,Álvarez-Montoya D.,2021,Blood Pressure Monitoring
"Associations of serum apolipoprotein A1, B levels and their ratio with blood pressure in Chinese adults with coronary artery disease",Dong H.,2021,Blood Pressure Monitoring
Incident hyperuricemia in relation to antihypertensive therapy with the irbesartan/hydrochlorothiazide combination,Zhang D.,2021,Blood Pressure Monitoring
Impact of blood pressure lowering on ventricular repolarization heterogeneity in patients with newly diagnosed hypertension,Eyuboglu M.,2021,Blood Pressure Monitoring
Isosulfan Blue and Anaphylaxis,Sajan A.,2021,Ochsner Journal
Gouty Tophus in the Scrotum: An Unusual Extra-Articular Manifestation of Gout,Montelongo-Rodríguez F.A.,2021,Ochsner Journal
Knowledge and practices of local anesthetic systemic toxicity among doctors in Sri Lanka,Munasinghe B.M.,2021,"Anaesthesia, Pain and Intensive Care"
"First Trimester Mean Platelet Volume, Neutrophil to Lymphocyte Ratio, and Platelet to Lymphocyte Ratio Values Are Useful Markers for Predicting Preeclampsia",Oğlak S.C.,2021,Ochsner Journal
Shock interpretation and noninvasive hemodynamic monitoring with transthoracic echocardiography in an intensive care unit: A concise review,Tang K.B.,2021,"Anaesthesia, Pain and Intensive Care"
Comparison of recovery time with target controlled infusion of propofol with sevoflurane anesthesia using bispectral index monitoring in vitrectomy surgery,Tantri A.R.,2021,"Anaesthesia, Pain and Intensive Care"
Acute Hemorrhagic Shock from Prolapsing Myoma Requiring Emergent Surgical Management: A Case Report,Stansbury N.,2021,Journal of Reproductive Medicine
Is ARIS (aerobic/resistance/inspiratory muscle training) the optimal exercise training programme for chronic heart failure patients?,Davos C.H.,2021,European Journal of Preventive Cardiology
"Smartphone application-supported validation of three automatic devices for self-measurement of blood pressure according to the European Society of Hypertension International Protocol revision 2010: The Omron HEM-7120, Yuwell YE680A and Cofoe KF-65B",Zhang P.,2021,Blood Pressure Monitoring
Fetal left ventricular modified myocardial performance index and renal artery pulsatility index in pregnancies with isolated oligohydramnios before 37 weeks of gestation,Madazlı R.,2021,Journal of the Turkish German Gynecology Association
Genotype-phenotype correlation in an adolescent girl with pathogenic PPARy genetic variation that caused severe hypertriglyceridemia and early onset type 2 diabetes,Alvarez A.G.,2021,Annals of Pediatric Endocrinology and Metabolism
Comparison of recovery after sugammadex or neostigmine reversal of rocuronium in geriatric patients undergoing spine surgery: A randomized controlled trial,Mraovic B.,2021,Croatian Medical Journal
Real-time CMR guidance for intracardiac and great vessel pressure mapping in patients with congenital heart disease using an MR conditional guidewire—results of 25 patients,Meierhofer C.,2021,Cardiovascular Diagnosis and Therapy
Cervical epidural hematoma with Brown-Sequard syndrome caused by an epidural injection: a case report,Cho Y.J.,2021,Clinical and Experimental Emergency Medicine
Tricuspid annular abnormalities in repaired dextro-transposition of the great arteries following Senning and Mustard procedures (Insights from the CSONGRAD Registry and MAGYAR-Path Study),Nemes A.,2021,Cardiovascular Diagnosis and Therapy
Enhanced Recovery After Surgery strategies for elective craniotomy: a systematic review,Stumpo V.,2021,Journal of Neurosurgery
"Management of a doubly folded, partially inflated Melody valve after outer balloon rupture: A case report",Schopen J.,2021,Cardiovascular Diagnosis and Therapy
In-hospital mortality in the emergency department: clinical and etiological differences between early and late deaths among patients awaiting admission,Valli G.,2021,Clinical and Experimental Emergency Medicine
"Demographic, clinical, electrocardiographic and echocardiographic characteristics of patients hospitalized with COVID-19 and cardiac disease at a tertiary hospital, South Africa",Meel R.,2021,Cardiovascular Diagnosis and Therapy
Validation and modification of HEART score components for patients with chest pain in the emergency department,Kim M.J.,2021,Clinical and Experimental Emergency Medicine
Effect of beetroot supplementation on 10 km time trial performance of distance runners,Tirkey D.,2021,Research Journal of Pharmacy and Technology
MORNING BLOOD PRESSURE SURGE AND ASSOCIATED FACTORS IN PATIENTS WITH PRIMARY HYPERTENSION,Nguyen T.K.,2021,Archives of the Balkan Medical Union
PARTICULARITIES OF THE INTESTINAL MICROBIOME COMPOSITION IN ROMANIAN PATIENTS WITH METABOLIC SYNDROME AND TYPE 2 DIABETES,Corb Aron R.A.,2021,Archives of the Balkan Medical Union
The effects of nursing of Roy adaptation model on the elderly hypertensive: a randomised control study,Zhang J.,2021,Annals of Palliative Medicine
Poisoning due to consumption of horse chestnut seed,Yi H.Y.,2021,Clinical and Experimental Emergency Medicine
Relationship Between Changes in the Choroidal Structure and Blood Flow of the Macula After Trabeculectomy,Takamatsu Y.,2021,Translational Vision Science and Technology
Comparison of Invasive Arterial Blood Pressure Monitoring vs. Non-Invasive Blood Pressure Monitoring in Preterm Infants &lt; 37 Weeks in the Neonatal Intensive Care Unit— A Prospective Observational Study,Shah S.,2021,Journal of Tropical Pediatrics
Post-traumatic stress disorder: A biopsychosocial case-control study investigating peripheral blood protein biomarkers,Maguire D.,2021,Biomarkers in Neuropsychiatry
Evaluating the Safety and Tolerability of Azilsartan Medoxomil Alone or in Combination With Chlorthalidone in the Management of Hypertension: A Systematic Review,Katsi V.,2021,Current Hypertension Reviews
Whole Milk and Full-Fat Dairy Products and Hypertensive Risks,Roy S.J.,2021,Current Hypertension Reviews
"A Nested Case-Control Study of Serum Fasting Lipid Profiles in Pre-Eclamptic Primigravidas in Ile-Ife, Nigeria",Adepetu O.E.,2021,Current Hypertension Reviews
Anti-Hypertensive Potential and Epigenetics of Angiotensin II type 2 Receptor (AT2R),Chaudhary M.,2021,Current Hypertension Reviews
Serum Uric Acid and Progression of Autosomal Dominant Polycystic Kidney Disease: Results from the HALT PKD Trials,Brosnahan G.M.,2021,Current Hypertension Reviews
Causal Inference of Carnitine on Blood Pressure and potential mediation by uric acid: A mendelian randomization analysis,Richard M.A.,2021,International Journal of Cardiology: Cardiovascular Risk and Prevention
Large Diameter Advanta V12 Covered Stent Trial for Coarctation of the Aorta: COARC Study,Bruckheimer E.,2021,Circulation: Cardiovascular Interventions
Invited Perspective: Phthalates and Blood Pressure: The Unknowns of Dietary Factors,Arenas I.A.,2021,Environmental Health Perspectives
Maternal Phthalates Exposure and Blood Pressure during and after Pregnancy in the PROGRESS Study,Wu H.,2021,Environmental Health Perspectives
Reduction in Right Atrial Pressures Is Associated With Hemodynamic Improvements After Transcatheter Edge-to-Edge Repair of the Tricuspid Valve,Mahowald M.K.,2021,Circulation: Cardiovascular Interventions
Adding a New Medication Versus Maximizing Dose to Intensify Hypertension Treatment in Older Adults: A Retrospective Observational Study,Aubert C.E.,2021,Annals of Internal Medicine
How to Intensify Treatment in Older Patients With Hypertension: Is There a Single Answer?,Steichen O.,2021,Annals of Internal Medicine
Decreased Intracranial Pressure Elevation and Cerebrospinal Fluid Outflow Resistance: A Potential Mechanism of Hypothermia Cerebroprotection Following Experimental Stroke,Omileke D.,2021,Brain Sciences
Efficacy and safety of single port robotic radical prostatectomy and multiport robotic radical prostatectomy: A systematic review and meta-analysis,Wei Y.,2021,Translational Andrology and Urology
"Analysis of the relationship between sexual satisfaction, erectile dysfunction, and penile vascular parameters in a cohort of patients",García-Gómez B.,2021,Translational Andrology and Urology
Catheter-Based Renal Denervation Therapy: Evolution of Evidence and Future Directions,Kandzari D.E.,2021,Circulation: Cardiovascular Interventions
Is Blood Pressure Lowering in the Very Elderly With Previous Stroke Associated With a Higher Risk of Adverse Events?,Tharmaratnam D.,2021,Journal of the American Heart Association
Contemporary Clinical and Coronary Anatomic Risk Model for 30-Day Mortality After Percutaneous Coronary Intervention,Doll J.A.,2021,Circulation: Cardiovascular Interventions
Prolonged Washout Period for Avoiding Azilsartan-Induced Refractory Hypotension During General Anesthesia for a Patient With Renal Impairment,Hojo T.,2021,Anesthesia progress
Salt loading decreases urinary excretion and increases intracellular accumulation of uromodulin in stroke-prone spontaneously hypertensive rats,Mary S.,2021,Clinical Science
Cardiovascular disease in transgender people: Recent research and emerging evidence,Connelly P.J.,2021,Cardiovascular Research
Plethysmographic variability index to predict fluid responsiveness in the general surgical paediatric population,Desgranges F.P.,2021,Anaesthesia Critical Care and Pain Medicine
The PAMELA research project: a 25-year long journey,Grassi G.,2021,Panminerva Medica
The HARVEST: Looking for optimal management of young people with stage 1 hypertension,Palatini P.,2021,Panminerva Medica
A Report On The Gubbio Study Thirty-Eight Years After Its Inception,Laurenzi M.,2021,Panminerva Medica
The Progetto Ipertensione Umbria Monitoraggio Ambulatoriale (PIUMA) Study,Verdecchia P.,2021,Panminerva Medica
Cardiometabolic risk factors associated with educational level in older people: Comparison between Norway and Brazil,Rodrigues J.A.L.,2021,Journal of Public Health (United Kingdom)
Comparative analysis of four established risk scores for predicting contrast induced acute kidney injury after primary percutaneous coronary interventions,Kumar R.,2021,IJC Heart and Vasculature
Piezo2—peripheral baroreceptor channel expressed in select neurons of the mouse brain: a putative mechanism for synchronizing neural networks by transducing intracranial pressure pulses,Wang J.,2021,Journal of Integrative Neuroscience
Traumatic Suprahepatic inferior vena cava injury survival of a rare case,Rooke D.A.,2021,Trauma Case Reports
Effectiveness of ketofol versus propofol induction on hemodynamic profiles in adult elective surgical patients: A Randomized Controlled Trial,Hailu S.,2021,International Journal of Surgery Open
"Assessment of Hypoxia-Inducible Factor-1α and Vascular Endothelial Growth Factor Levels in Type 2 Diabetes Mellitus Patients in North Sumatera, Indonesia",Rusdiana R.,2021,Tropical Journal of Natural Product Research
Therapeutic responsiveness to vagus nerve stimulation in patients receiving beta-blockade for heart failure with reduced ejection fraction,Dede E.,2021,IJC Heart and Vasculature
Pott's paraplegia and role of neuroimaging in resource limited setting: A case report and brief review of the literatures,Ayele B.A.,2021,Journal of Clinical Tuberculosis and Other Mycobacterial Diseases
Pregnancy outcomes after kidney transplantation,Gökce S.,2021,Transplantation Reports
Experimental and numerical performance evaluation of a cooling vest subtending phase change material under the extremely hot and humid environment,Yousefi S.,2021,Thermal Science and Engineering Progress
Investigation of Possible Correlation Between Retinal Neurovascular Biomarkers and Early Cognitive Impairment in Patients With Chronic Kidney Disease,Peng S.Y.,2021,Translational Vision Science and Technology
Nutrition Support Therapy,Lesser M.N.R.,2021,American Family Physician
Microbiota transplants from feces or gut content attenuated portal hypertension and portosystemic collaterals in cirrhotic rats,Huang H.C.,2021,Clinical Science
"Pilot evaluation of a personalized commercial program on weight loss, health outcomes, and quality of life",Hales S.B.,2021,Translational Behavioral Medicine
Local incidence of Jarisch–Herxheimer reaction in pregnancy following penicillin treatment for syphilis: A case series,Dhaliwal A.,2021,JAMMI
Systemic Lupus Erythematosus with Takayasu’s Arteritis-A Rare Co-existance,Biswas S.,2021,Journal of Medicine (Bangladesh)
Physiology-based patient simulator for blood pressure meter testing,Geršak G.,2021,Measurement: Sensors
Change in Physical Activity and Function in Patients with Baseline Advanced Nondialysis CKD,Rampersad C.,2021,Clinical Journal of the American Society of Nephrology
Effects of dipeptidyl peptidase-4 inhibition on portal hypertensive and cirrhotic rats,Huang H.C.,2021,Journal of the Chinese Medical Association
The effect of peripheral high-frequency electrical stimulation on the primary somatosensory cortex in pigs,Janjua T.A.M.,2021,IBRO Neuroscience Reports
Identifying risk patterns in older adults with atrial fibrillation by hierarchical cluster analysis: A retrospective approach based on the risk probability for clinical events,Suzuki S.,2021,IJC Heart and Vasculature
Cardiovascular Epidemiological Research in China: A Wake-up Call No One Can Afford to Ignore,Wei X.,2021,The Lancet Regional Health - Western Pacific
Efficacy and safety of mirabegron in pediatric population: A systematic review,Nasution R.,2021,International Journal of Surgery Open
Association of Serum Glucocorticoids with Various Blood Pressure Indices in Patients with Dysglycemia and Hypertension: the Henan Rural Cohort Study,XUE Y.,2021,Biomedical and Environmental Sciences
A ruptured ectopic pregnancy in a patient with an intrauterine device: A case report,Gaetani S.L.,2021,Radiology Case Reports
Effect of combining sleep-promoting food intake and electric field application on sleep in healthy participants: A pilot study,Nedachi T.,2021,Functional Foods in Health and Disease
Clinical phenotypes of patients with non-valvular atrial fibrillation as defined by a cluster analysis: A report from the J-RHYTHM registry,Watanabe E.,2021,IJC Heart and Vasculature
Congenital extrahepatic portosystemic shunt type II occluded with cardiac closure device,Andrade G.,2021,Radiology Case Reports
Subdural empyema in adult with recent SARS-CoV-2 positivity case report,Charlton M.,2021,Radiology Case Reports
MiR-181c level predicts response to exercise training in patients with heart failure and preserved ejection fraction: An analysis of the OptimEx-Clin trial,Gevaert A.B.,2021,European Journal of Preventive Cardiology
Smart specialisation concept in metrology for blood and intraocular pressure measurements,Sedlák V.,2021,Measurement: Sensors
Left ventricular vortex analysis by high-frame rate blood speckle tracking echocardiography in healthy children and in congenital heart disease,Marchese P.,2021,IJC Heart and Vasculature
Gender differences in acculturation and cardiovascular disease risk-factor changes among Chinese immigrants in Italy: Evidence from a large population-based cohort,Modesti P.A.,2021,International Journal of Cardiology: Cardiovascular Risk and Prevention
"Effect of two different fibre supplements on blood pressure, arterial stiffness and C-reactive protein in adults with overweight and obesity consumed over 12 months, in a randomised controlled trial",Pal S.,2021,Human Nutrition and Metabolism
"Severe Pulmonary Embolism, Thrombosis of Lower Extremity, Unexpected Mild Renal Disorder in MPO-ANCAAssociated Vasculitis: A Case Report",Liao Z.,2021,Chinese Medical Sciences Journal
Risk Factors for The First Episode of Peritonitis in Continuous Ambulatory Peritoneal Dialysis Patients in Pranangklao Hospital,Tangjittrong K.,2021,Journal of the Medical Association of Thailand
Polygenic Risk Score for Coronary Artery Disease Improves the Prediction of Early-Onset Myocardial Infarction and Mortality in Men,Manikpurage H.D.,2021,Circulation: Genomic and Precision Medicine
Optic nerve sheath diameter with intracranial pressure monitoring: A non-invasive method to follow children with craniosynostosis,Besir A.,2021,Cirugia y Cirujanos (English Edition)
Non-convulsive status epilepticus in the immediate postoperative period following spine surgery-a case report-,Kim K.O.,2021,Korean Journal of Anesthesiology
Comment on: Personal protective equipment impairs pulmonary gas exchange causing systemic hypercapnia-hypoxaemia and cerebral hyperperfusion-induced cephalalgia,Maini J.R.G.,2021,British Journal of Surgery
Does Routine Sedation Influence Anxiety and CRP levels in Patients Undergoing Elective Coronary Catheterization?,Khatib S.,2021,The Journal of invasive cardiology
Tube or not tube in COVID-19 positive patients: that is the question,Fusco P.,2021,Korean Journal of Anesthesiology
Raw and processed electroencephalography in modern anesthesia practice: a brief primer on select clinical applications,Lee K.H.,2021,Korean Journal of Anesthesiology
Angiotensin II upregulates endothelin receptors through the adenosine monophosphate-activated protein kinase/sirtuin 1 pathway in vascular smooth muscle cells,Zhang X.,2021,Journal of Pharmacy and Pharmacology
Patient-specific factors associated with use of diabetes self-management education and support programs in Louisiana,Yoshida Y.,2021,BMJ Open Diabetes Research and Care
"Evaluation of the prevalence of non-diabetic eye disease detected at first screen from a single region diabetic retinopathy screening program: A cross-sectional cohort study in Auckland, New Zealand",Ramachandran N.,2021,BMJ Open
A 49-Year-Old Male With Fever and Abdominal Pain,Stone J.K.,2021,Clinical Infectious Diseases
Analysis of relative changes in pulse shapes of intracranial pressure and cerebral blood flow velocity,Ziółkowski A.,2021,Physiological Measurement
Impaired right ventricular function in long-term survivors of allogeneic haematopoietic stem-cell transplantation,Massey R.J.,2021,Open Heart
